,지번주소,위도,경도
194,서울특별시 종로구 창신동 615-273,37.5796446,127.0086522
195,서울특별시 종로구 창신동 615-278,37.5804283,127.0087248
196,서울특별시 종로구 창신동 615-279,37.5802680,127.0087167
197,서울특별시 종로구 창신동 616-3,37.5789959,127.0087542
198,서울특별시 종로구 창신동 619-11,37.5785070,127.0091104
199,서울특별시 종로구 창신동 620-0,37.5783806,127.0091448
200,서울특별시 종로구 창신동 620-1,37.5784779,127.0091598
201,서울특별시 종로구 창신동 620-3,37.5783360,127.0091502
202,서울특별시 종로구 창신동 621-7,37.5783715,127.0090752
203,서울특별시 종로구 창신동 621-8,37.5782873,127.0090981
204,서울특별시 종로구 창신동 621-9,37.5782521,127.0090940
205,서울특별시 종로구 창신동 621-10,37.5783547,127.0090870
206,서울특별시 종로구 창신동 622-1,37.5786701,127.0084591
207,서울특별시 종로구 창신동 622-14,37.5788919,127.0086272
208,서울특별시 종로구 창신동 622-71,37.5780624,127.0084536
209,서울특별시 종로구 창신동 622-100,37.5780281,127.0086106
210,서울특별시 종로구 창신동 625-28,37.5778760,127.0092053
211,서울특별시 종로구 창신동 625-29,37.5778196,127.0092296
212,서울특별시 종로구 창신동 625-30,37.5777575,127.0092427
213,서울특별시 종로구 창신동 626-55,37.5775576,127.0084284
214,서울특별시 종로구 창신동 626-57,37.5774539,127.0085285
215,서울특별시 종로구 창신동 626-95,37.5777398,127.0092442
216,서울특별시 종로구 창신동 627-49,37.5767792,127.0087797
217,서울특별시 종로구 창신동 627-55,37.5766781,127.0087894
218,서울특별시 종로구 창신동 627-67,37.5764226,127.0088749
219,서울특별시 종로구 창신동 627-85,37.5759943,127.0090057
220,서울특별시 종로구 창신동 627-103,37.5759880,127.0085324
221,서울특별시 종로구 창신동 627-119,37.5762024,127.0088991
222,서울특별시 종로구 창신동 627-128,37.5758007,127.0085706
223,서울특별시 종로구 창신동 627-131,37.5757656,127.0085699
224,서울특별시 종로구 창신동 627-149,37.5754151,127.0088448
225,서울특별시 종로구 창신동 627-154,37.5761587,127.0089298
226,서울특별시 종로구 창신동 627-159,37.5768666,127.0087274
227,서울특별시 종로구 창신동 627-202,37.5774131,127.0094665
228,서울특별시 종로구 창신동 627-204,37.5769787,127.0087665
229,서울특별시 종로구 창신동 627-205,37.5769194,127.0087557
230,서울특별시 종로구 창신동 627-207,37.5768225,127.0086907
231,서울특별시 종로구 창신동 627-208,37.5767671,127.0087144
232,서울특별시 종로구 창신동 627-211,37.5766577,127.0086913
233,서울특별시 종로구 창신동 627-217,37.5773600,127.0086322
234,서울특별시 종로구 창신동 627-224,37.5768897,127.0087726
235,서울특별시 종로구 창신동 627-226,37.5767683,127.0087512
236,서울특별시 종로구 창신동 627-228,37.5766545,127.0087188
237,서울특별시 종로구 창신동 627-240,37.5760228,127.0085775
238,서울특별시 종로구 창신동 627-241,37.5757032,127.0086203
239,서울특별시 종로구 창신동 627-251,37.5774831,127.0093945
240,서울특별시 종로구 창신동 627-252,37.5774510,127.0094327
241,서울특별시 종로구 창신동 627-254,37.5772311,127.0095344
242,서울특별시 종로구 창신동 627-255,37.5771969,127.0095391
243,서울특별시 종로구 창신동 627-256,37.5771500,127.0095423
244,서울특별시 종로구 창신동 627-257,37.5770719,127.0095485
245,서울특별시 종로구 창신동 627-267,37.5770197,127.0091942
246,서울특별시 종로구 창신동 627-323,37.5759514,127.0089543
247,서울특별시 종로구 창신동 627-324,37.5758575,127.0089815
248,서울특별시 종로구 창신동 627-325,37.5757064,127.0089916
249,서울특별시 종로구 창신동 627-327,37.5757593,127.0091126
250,서울특별시 종로구 창신동 627-328,37.5755931,127.0088354
251,서울특별시 종로구 창신동 627-339,37.5760125,127.0089038
252,서울특별시 종로구 창신동 627-341,37.5762841,127.0089154
253,서울특별시 종로구 창신동 629-4,37.5766570,127.0096945
254,서울특별시 종로구 창신동 629-22,37.5767774,127.0097105
255,서울특별시 종로구 창신동 629-78,37.5763473,127.0095994
256,서울특별시 종로구 창신동 629-96,37.5768715,127.0097739
257,서울특별시 종로구 창신동 629-97,37.5769003,127.0097381
258,서울특별시 종로구 창신동 629-98,37.5765451,127.0099157
259,서울특별시 종로구 창신동 629-99,37.5766307,127.0094415
260,서울특별시 종로구 창신동 629-102,37.5769382,127.0096813
261,서울특별시 종로구 창신동 629-114,37.5769024,127.0097235
262,서울특별시 종로구 창신동 629-115,37.5768609,127.0097730
263,서울특별시 종로구 창신동 629-116,37.5768129,127.0098134
264,서울특별시 종로구 창신동 629-117,37.5767675,127.0098402
265,서울특별시 종로구 창신동 629-128,37.5764294,127.0099220
266,서울특별시 종로구 창신동 629-130,37.5766706,127.0094078
267,서울특별시 종로구 창신동 629-132,37.5764432,127.0099147
268,서울특별시 종로구 창신동 629-133,37.5766793,127.0098911
269,서울특별시 종로구 창신동 629-134,37.5763291,127.0099712
270,서울특별시 종로구 창신동 629-135,37.5762167,127.0099892
271,서울특별시 종로구 창신동 629-136,37.5759885,127.0100073
272,서울특별시 종로구 창신동 633-17,37.5762691,127.0101593
273,서울특별시 종로구 창신동 633-32,37.5758790,127.0101679
274,서울특별시 종로구 창신동 633-34,37.5763487,127.0104292
275,서울특별시 종로구 창신동 633-36,37.5766244,127.0103028
276,서울특별시 종로구 창신동 634-1,37.5762072,127.0104077
277,서울특별시 종로구 창신동 634-2,37.5758378,127.0100552
278,서울특별시 종로구 창신동 638-7,37.5752502,127.0091503
279,서울특별시 종로구 창신동 638-78,37.5756351,127.0096238
280,서울특별시 종로구 창신동 639-36,37.5761002,127.0092359
281,서울특별시 종로구 창신동 639-44,37.5759221,127.0092531
282,서울특별시 종로구 창신동 639-72,37.5761305,127.0100157
283,서울특별시 종로구 창신동 639-95,37.5759135,127.0094237
284,서울특별시 종로구 창신동 639-96,37.5763759,127.0089365
285,서울특별시 종로구 창신동 639-103,37.5760628,127.0097143
286,서울특별시 종로구 창신동 640-49,37.5748777,127.0101879
287,서울특별시 종로구 창신동 640-50,37.5748804,127.0101494
288,서울특별시 종로구 창신동 640-136,37.5743245,127.0092911
289,서울특별시 종로구 창신동 640-194,37.5741416,127.0093046
290,서울특별시 종로구 창신동 640-198,37.5742476,127.0092569
291,서울특별시 종로구 창신동 640-199,37.5743150,127.0092540
292,서울특별시 종로구 창신동 640-200,37.5743493,127.0092487
293,서울특별시 종로구 창신동 640-201,37.5743850,127.0092419
294,서울특별시 종로구 창신동 640-203,37.5744821,127.0092167
295,서울특별시 종로구 창신동 640-204,37.5743583,127.0096841
296,서울특별시 종로구 창신동 640-207,37.5738359,127.0099543
297,서울특별시 종로구 창신동 640-219,37.5739465,127.0096828
298,서울특별시 종로구 창신동 640-299,37.5756062,127.0096465
299,서울특별시 종로구 창신동 640-300,37.5755427,127.0096652
300,서울특별시 종로구 창신동 640-301,37.5754729,127.0096705
301,서울특별시 종로구 창신동 640-302,37.5752848,127.0094557
302,서울특별시 종로구 창신동 640-303,37.5753150,127.0095628
303,서울특별시 종로구 창신동 640-305,37.5753520,127.0096651
304,서울특별시 종로구 창신동 640-307,37.5752508,127.0094011
305,서울특별시 종로구 창신동 640-308,37.5752158,127.0093406
306,서울특별시 종로구 창신동 640-309,37.5752465,127.0094439
307,서울특별시 종로구 창신동 640-311,37.5752792,127.0097025
308,서울특별시 종로구 창신동 640-312,37.5752935,127.0095941
309,서울특별시 종로구 창신동 640-314,37.5751805,127.0097265
310,서울특별시 종로구 창신동 640-316,37.5750906,127.0097453
311,서울특별시 종로구 창신동 640-318,37.5749814,127.0097589
312,서울특별시 종로구 창신동 640-319,37.5748760,127.0096174
313,서울특별시 종로구 창신동 640-320,37.5748936,127.0096862
314,서울특별시 종로구 창신동 640-321,37.5748497,127.0095794
315,서울특별시 종로구 창신동 640-324,37.5747692,127.0093500
316,서울특별시 종로구 창신동 640-326,37.5748973,127.0101504
317,서울특별시 종로구 창신동 640-328,37.5748913,127.0100697
318,서울특별시 종로구 창신동 640-329,37.5749046,127.0099853
319,서울특별시 종로구 창신동 640-330,37.5749055,127.0099427
320,서울특별시 종로구 창신동 640-331,37.5749058,127.0098992
321,서울특별시 종로구 창신동 640-332,37.5749066,127.0098546
322,서울특별시 종로구 창신동 640-333,37.5749002,127.0098022
323,서울특별시 종로구 창신동 640-334,37.5748853,127.0097382
324,서울특별시 종로구 창신동 640-336,37.5748627,127.0101715
325,서울특별시 종로구 창신동 640-337,37.5747984,127.0095524
326,서울특별시 종로구 창신동 640-338,37.5747822,127.0094902
327,서울특별시 종로구 창신동 640-339,37.5747691,127.0094361
328,서울특별시 종로구 창신동 640-340,37.5747458,127.0093708
329,서울특별시 종로구 창신동 640-342,37.5747414,127.0093222
330,서울특별시 종로구 창신동 640-344,37.5746951,127.0092659
331,서울특별시 종로구 창신동 640-345,37.5746240,127.0092773
332,서울특별시 종로구 창신동 640-346,37.5745781,127.0092660
333,서울특별시 종로구 창신동 640-347,37.5745037,127.0092758
334,서울특별시 종로구 창신동 640-373,37.5747323,127.0092320
335,서울특별시 종로구 창신동 640-374,37.5744948,127.0092225
336,서울특별시 종로구 창신동 640-375,37.5742668,127.0092592
337,서울특별시 종로구 창신동 640-376,37.5750290,127.0089848
338,서울특별시 종로구 창신동 640-377,37.5752895,127.0090545
339,서울특별시 종로구 창신동 640-379,37.5753985,127.0092405
340,서울특별시 종로구 창신동 640-381,37.5747060,127.0091348
341,서울특별시 종로구 창신동 640-383,37.5744709,127.0092152
342,서울특별시 종로구 창신동 640-385,37.5742459,127.0093359
343,서울특별시 종로구 창신동 640-386,37.5742486,127.0094584
344,서울특별시 종로구 창신동 640-387,37.5754446,127.0096081
345,서울특별시 종로구 창신동 640-388,37.5754463,127.0096888
346,서울특별시 종로구 창신동 640-389,37.5751042,127.0100054
347,서울특별시 종로구 창신동 640-390,37.5752245,127.0097345
348,서울특별시 종로구 창신동 640-391,37.5748937,127.0101814
349,서울특별시 종로구 창신동 640-392,37.5748640,127.0102170
350,서울특별시 종로구 창신동 640-393,37.5748408,127.0096045
351,서울특별시 종로구 창신동 640-394,37.5748410,127.0096625
352,서울특별시 종로구 창신동 640-395,37.5748202,127.0094753
353,서울특별시 종로구 창신동 640-396,37.5747675,127.0092963
354,서울특별시 종로구 창신동 640-397,37.5746874,127.0094207
355,서울특별시 종로구 창신동 640-398,37.5744996,127.0095503
356,서울특별시 종로구 창신동 640-399,37.5743041,127.0095252
357,서울특별시 종로구 창신동 640-400,37.5740792,127.0095755
358,서울특별시 종로구 창신동 640-401,37.5738042,127.0096433
359,서울특별시 종로구 창신동 640-402,37.5735987,127.0096178
360,서울특별시 종로구 창신동 640-417,37.5750194,127.0091449
361,서울특별시 종로구 창신동 640-418,37.5752324,127.0090555
362,서울특별시 종로구 창신동 640-419,37.5748295,127.0091902
363,서울특별시 종로구 창신동 640-420,37.5745833,127.0092123
364,서울특별시 종로구 창신동 640-421,37.5753850,127.0096568
365,서울특별시 종로구 창신동 640-426,37.5743292,127.0094021
366,서울특별시 종로구 창신동 646-3,37.5747924,127.0106233
367,서울특별시 종로구 창신동 646-9,37.5747671,127.0106136
368,서울특별시 종로구 창신동 647-47,37.5742628,127.0099097
369,서울특별시 종로구 창신동 649-1,37.5740587,127.0105824
370,서울특별시 종로구 창신동 650-2,37.5738750,127.0105588
371,서울특별시 종로구 창신동 650-3,37.5737173,127.0105444
372,서울특별시 종로구 창신동 651-13,37.5734868,127.0103903
373,서울특별시 종로구 창신동 651-20,37.5733052,127.0104239
374,서울특별시 종로구 창신동 651-25,37.5731850,127.0104415
375,서울특별시 종로구 창신동 651-40,37.5727793,127.0107437
376,서울특별시 종로구 창신동 655-1,37.5734746,127.0099794
377,서울특별시 종로구 창신동 656-2,37.5734382,127.0097440
378,서울특별시 종로구 창신동 657-1,37.5735046,127.0097740
379,서울특별시 종로구 창신동 660-9,37.5739190,127.0090400
380,서울특별시 종로구 창신동 660-71,37.5739948,127.0093641
381,서울특별시 종로구 창신동 660-72,37.5740098,127.0092649
382,서울특별시 종로구 창신동 660-76,37.5739692,127.0088874
383,서울특별시 종로구 창신동 660-123,37.5732019,127.0092361
384,서울특별시 종로구 창신동 660-138,37.5731205,127.0092307
385,서울특별시 종로구 창신동 660-139,37.5743809,127.0092173
386,서울특별시 종로구 창신동 660-140,37.5743489,127.0092202
387,서울특별시 종로구 창신동 660-141,37.5743152,127.0092228
388,서울특별시 종로구 창신동 660-142,37.5742495,127.0092263
389,서울특별시 종로구 창신동 660-149,37.5734969,127.0092130
390,서울특별시 종로구 창신동 660-151,37.5733600,127.0092300
391,서울특별시 종로구 창신동 660-250,37.5739680,127.0088457
392,서울특별시 종로구 창신동 660-251,37.5739807,127.0088376
393,서울특별시 종로구 창신동 660-276,37.5743830,127.0092320
394,서울특별시 종로구 창신동 660-277,37.5743614,127.0092364
395,서울특별시 종로구 창신동 660-278,37.5742937,127.0092254
396,서울특별시 종로구 창신동 660-279,37.5741768,127.0092295
397,서울특별시 종로구 창신동 660-280,37.5741017,127.0092341
398,서울특별시 종로구 창신동 660-281,37.5740038,127.0093341
399,서울특별시 종로구 창신동 660-282,37.5744237,127.0092145
400,서울특별시 종로구 창신동 660-283,37.5744288,127.0092290
401,서울특별시 종로구 창신동 660-284,37.5739230,127.0092973
402,서울특별시 종로구 창신동 660-285,37.5737499,127.0092006
403,서울특별시 종로구 창신동 660-287,37.5739403,127.0093113
404,서울특별시 종로구 창신동 660-291,37.5734375,127.0092291
405,서울특별시 종로구 창신동 660-293,37.5733381,127.0092343
406,서울특별시 종로구 창신동 660-295,37.5731041,127.0092550
407,서울특별시 종로구 창신동 660-302,37.5735240,127.0092458
408,서울특별시 종로구 창신동 660-303,37.5733999,127.0092367
409,서울특별시 종로구 창신동 660-304,37.5732941,127.0092363
410,서울특별시 종로구 창신동 660-307,37.5730546,127.0092392
411,서울특별시 종로구 창신동 660-319,37.5739427,127.0092499
412,서울특별시 종로구 창신동 660-320,37.5739560,127.0093573
413,서울특별시 종로구 창신동 660-321,37.5739582,127.0094027
414,서울특별시 종로구 창신동 660-325,37.5736462,127.0096201
415,서울특별시 종로구 창신동 660-326,37.5739321,127.0091620
416,서울특별시 종로구 창신동 660-327,37.5745382,127.0092117
417,서울특별시 종로구 창신동 660-329,37.5744719,127.0092080
418,서울특별시 종로구 창신동 660-334,37.5737977,127.0091338
419,서울특별시 종로구 창신동 660-335,37.5737098,127.0091410
420,서울특별시 종로구 창신동 660-338,37.5734940,127.0091765
421,서울특별시 종로구 창신동 660-341,37.5739237,127.0091612
422,서울특별시 종로구 창신동 660-342,37.5736742,127.0091618
423,서울특별시 종로구 창신동 662-2,37.5730708,127.0098273
424,서울특별시 종로구 창신동 665-3,37.5728569,127.0098758
425,서울특별시 종로구 창신동 668-10,37.5728113,127.0094123
426,서울특별시 종로구 창신동 668-20,37.5726152,127.0094541
427,서울특별시 종로구 창신동 668-28,37.5727479,127.0090345
428,서울특별시 종로구 창신동 668-39,37.5729320,127.0088568
429,서울특별시 종로구 창신동 668-42,37.5729344,127.0088817
430,서울특별시 종로구 창신동 668-47,37.5727316,127.0089542
431,서울특별시 종로구 창신동 668-48,37.5726749,127.0090014
432,서울특별시 종로구 창신동 668-53,37.5725045,127.0093470
433,서울특별시 종로구 창신동 668-54,37.5724626,127.0094137
434,서울특별시 종로구 창신동 668-55,37.5724408,127.0094486
435,서울특별시 종로구 창신동 668-62,37.5726015,127.0093644
