,지번주소,위도,경도
196,서울특별시 중구 을지로7가 136-7,37.5656108,127.0079727
197,서울특별시 중구 을지로7가 136-12,37.5656036,127.0075702
198,서울특별시 중구 을지로7가 139-4,37.5655647,127.0075704
199,서울특별시 중구 을지로7가 140-1,37.5656202,127.0076398
200,서울특별시 중구 을지로7가 140-5,37.5655716,127.0076098
201,서울특별시 중구 을지로7가 140-6,37.5655278,127.0075883
202,서울특별시 중구 을지로7가 140-7,37.5655582,127.0076498
203,서울특별시 중구 을지로7가 140-8,37.5655185,127.0076330
204,서울특별시 중구 을지로7가 144-0,37.5670901,127.0087516
205,서울특별시 중구 을지로4가 1-3,37.5666024,126.9952582
206,서울특별시 중구 을지로4가 4-1,37.5668220,126.9956318
207,서울특별시 중구 을지로4가 4-2,37.5668824,126.9957698
208,서울특별시 중구 을지로4가 4-8,37.5666350,126.9956118
209,서울특별시 중구 을지로4가 4-13,37.5665850,126.9954616
210,서울특별시 중구 을지로4가 4-15,37.5666216,126.9951593
211,서울특별시 중구 을지로4가 4-16,37.5667614,126.9952229
212,서울특별시 중구 을지로4가 4-17,37.5667315,126.9953171
213,서울특별시 중구 을지로4가 4-20,37.5668234,126.9953010
214,서울특별시 중구 을지로4가 4-21,37.5668406,126.9957727
215,서울특별시 중구 을지로4가 4-22,37.5668582,126.9956932
216,서울특별시 중구 을지로4가 4-23,37.5667458,126.9957348
217,서울특별시 중구 을지로4가 5-6,37.5666715,126.9952172
218,서울특별시 중구 을지로4가 5-7,37.5666534,126.9952135
219,서울특별시 중구 을지로4가 14-3,37.5666876,126.9958223
220,서울특별시 중구 을지로4가 17-7,37.5666392,126.9959153
221,서울특별시 중구 을지로4가 18-0,37.5666420,126.9960589
222,서울특별시 중구 을지로4가 19-4,37.5666729,126.9961015
223,서울특별시 중구 을지로4가 20-5,37.5666747,126.9960309
224,서울특별시 중구 을지로4가 20-6,37.5666754,126.9960094
225,서울특별시 중구 을지로4가 30-11,37.5666582,126.9963165
226,서울특별시 중구 을지로4가 41-2,37.5667132,126.9967276
227,서울특별시 중구 을지로4가 43-3,37.5666709,126.9965242
228,서울특별시 중구 을지로4가 44-0,37.5666411,126.9965630
229,서울특별시 중구 을지로4가 45-2,37.5666729,126.9966501
230,서울특별시 중구 을지로4가 47-2,37.5666905,126.9969358
231,서울특별시 중구 을지로4가 49-7,37.5666986,126.9971637
232,서울특별시 중구 을지로4가 54-1,37.5667275,126.9951034
233,서울특별시 중구 을지로4가 54-2,37.5667227,126.9950800
234,서울특별시 중구 을지로4가 54-3,37.5669647,126.9961340
235,서울특별시 중구 을지로4가 54-4,37.5667777,126.9951596
236,서울특별시 중구 을지로4가 54-9,37.5667046,126.9967349
237,서울특별시 중구 을지로4가 54-10,37.5668190,126.9974984
238,서울특별시 중구 을지로4가 54-11,37.5669858,126.9977986
239,서울특별시 중구 을지로4가 54-12,37.5672363,126.9979458
240,서울특별시 중구 을지로4가 64-2,37.5667483,126.9973769
241,서울특별시 중구 을지로4가 68-1,37.5667032,126.9975909
242,서울특별시 중구 을지로4가 69-1,37.5667692,126.9975887
243,서울특별시 중구 을지로4가 71-4,37.5668693,126.9975582
244,서울특별시 중구 을지로4가 77-2,37.5670532,126.9977551
245,서울특별시 중구 을지로4가 79-1,37.5669495,126.9977864
246,서울특별시 중구 을지로4가 79-7,37.5668267,126.9977007
247,서울특별시 중구 을지로4가 80-2,37.5668041,126.9977634
248,서울특별시 중구 을지로4가 80-6,37.5668297,126.9977371
249,서울특별시 중구 을지로4가 80-10,37.5668032,126.9975806
250,서울특별시 중구 을지로4가 82-0,37.5669318,126.9978801
251,서울특별시 중구 을지로4가 87-1,37.5672154,126.9979476
