NO,우선순위,K,lon,lat,시,구,커버리지,도로명주소
778,37,39,127.128095,37.55190676,서울특별시,강동구,2km,서울특별시 강동구 올림픽로 793
779,38,39,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
780,39,39,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
781,1,40,127.1034226,37.50766,서울특별시,송파구,2km,서울특별시 송파구 백제고분로39길 40
782,2,40,127.0668206,37.57603432,서울특별시,동대문구,2km,서울특별시 동대문구 한천로33길 15
783,3,40,127.129303,37.53658752,서울특별시,강동구,2km,서울특별시 강동구 천호대로 1056
784,4,40,126.8602541,37.49667843,서울특별시,구로구,2km,서울특별시 구로구 경인로 364
785,5,40,127.0751929,37.49764689,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3154
786,6,40,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
787,7,40,126.8771776,37.50217699,서울특별시,구로구,2km,서울특별시 구로구 경인로55길 17
788,8,40,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
789,9,40,126.8475203,37.52995871,서울특별시,강서구,2km,서울특별시 강서구 강서로 21
790,10,40,127.0169049,37.58936078,서울특별시,성북구,2km,서울특별시 성북구 삼선동5가 보문로 168
791,11,40,127.058973,37.56248502,서울특별시,동대문구,2km,서울특별시 동대문구 천호대로 361
792,12,40,126.8270683,37.53885739,서울특별시,양천구,2km,서울특별시 양천구 화곡로4길 2
793,13,40,126.8608626,37.55797338,서울특별시,강서구,2km,서울특별시 강서구 양천로 556
794,14,40,126.8316682,37.53077141,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 412
795,15,40,126.8374145,37.52088897,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 538
796,16,40,127.1317174,37.50594889,서울특별시,송파구,2km,서울특별시 송파구 마천로 103
797,17,40,127.032418,37.64440506,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 430
798,18,40,126.8978669,37.46172322,서울특별시,금천구,2km,서울특별시 금천구 시흥대로 316
799,19,40,127.0609412,37.61296776,서울특별시,성북구,2km,서울특별시 성북구 화랑로 292
800,20,40,127.0413863,37.66066431,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 627
801,21,40,127.075778,37.59409379,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 209
802,22,40,126.929239,37.49973594,서울특별시,동작구,2km,서울특별시 동작구 상도로 77
803,23,40,127.0840381,37.53463405,서울특별시,광진구,2km,서울특별시 광진구 자양로 75
804,24,40,126.8376614,37.49294851,서울특별시,구로구,2km,서울특별시 구로구 경인로8길 31
805,25,40,126.9531867,37.47370984,서울특별시,관악구,2km,서울특별시 관악구 관악로 96
806,26,40,127.0522496,37.55074215,서울특별시,성동구,2km,서울특별시 성동구 성수동2가 광나루로 200
807,27,40,127.0599462,37.5895291,서울특별시,동대문구,2km,서울특별시 동대문구 망우로 62
808,28,40,127.0792574,37.57968469,서울특별시,중랑구,2km,서울특별시 중랑구 동일로 553
809,29,40,127.0983262,37.61400227,서울특별시,중랑구,2km,서울특별시 중랑구 신내로16길 33
810,30,40,127.0675304,37.64904569,서울특별시,노원구,2km,서울특별시 노원구 동일로210길 86
811,31,40,127.0117006,37.51903408,서울특별시,서초구,2km,서울특별시 서초구 잠원로 181
812,32,40,126.9825529,37.47925026,서울특별시,서초구,2km,서울특별시 서초구 방배천로 32
813,33,40,126.9950363,37.47299474,서울특별시,서초구,2km,서울특별시 서초구 남부순환로296가길 3
814,34,40,127.0279354,37.63627517,서울특별시,강북구,2km,서울특별시 강북구 오패산로 393
815,35,40,127.0770739,37.5652553,서울특별시,광진구,2km,서울특별시 광진구 동일로 388
816,36,40,126.8164618,37.58476484,서울특별시,강서구,2km,서울특별시 강서구 금낭화로26가길 152-186
817,37,40,127.128095,37.55190676,서울특별시,강동구,2km,서울특별시 강동구 올림픽로 793
818,38,40,126.9649835,37.5638992,서울특별시,서대문구,2km,서울특별시 서대문구 충정로2가 충정로 59
819,39,40,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
820,40,40,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
821,1,41,127.1034226,37.50766,서울특별시,송파구,2km,서울특별시 송파구 백제고분로39길 40
822,2,41,127.0668206,37.57603432,서울특별시,동대문구,2km,서울특별시 동대문구 한천로33길 15
823,3,41,127.129303,37.53658752,서울특별시,강동구,2km,서울특별시 강동구 천호대로 1056
824,4,41,126.8602541,37.49667843,서울특별시,구로구,2km,서울특별시 구로구 경인로 364
825,5,41,127.0751929,37.49764689,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3154
826,6,41,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
827,7,41,126.8771776,37.50217699,서울특별시,구로구,2km,서울특별시 구로구 경인로55길 17
828,8,41,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
829,9,41,126.8475203,37.52995871,서울특별시,강서구,2km,서울특별시 강서구 강서로 21
830,10,41,127.0169049,37.58936078,서울특별시,성북구,2km,서울특별시 성북구 삼선동5가 보문로 168
831,11,41,127.058973,37.56248502,서울특별시,동대문구,2km,서울특별시 동대문구 천호대로 361
832,12,41,126.8270683,37.53885739,서울특별시,양천구,2km,서울특별시 양천구 화곡로4길 2
833,13,41,126.8608626,37.55797338,서울특별시,강서구,2km,서울특별시 강서구 양천로 556
834,14,41,126.8316682,37.53077141,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 412
835,15,41,126.8374145,37.52088897,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 538
836,16,41,127.1317174,37.50594889,서울특별시,송파구,2km,서울특별시 송파구 마천로 103
837,17,41,127.032418,37.64440506,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 430
838,18,41,126.8978669,37.46172322,서울특별시,금천구,2km,서울특별시 금천구 시흥대로 316
839,19,41,127.0609412,37.61296776,서울특별시,성북구,2km,서울특별시 성북구 화랑로 292
840,20,41,127.0413863,37.66066431,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 627
841,21,41,127.075778,37.59409379,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 209
842,22,41,126.929239,37.49973594,서울특별시,동작구,2km,서울특별시 동작구 상도로 77
843,23,41,127.0840381,37.53463405,서울특별시,광진구,2km,서울특별시 광진구 자양로 75
844,24,41,126.8376614,37.49294851,서울특별시,구로구,2km,서울특별시 구로구 경인로8길 31
845,25,41,126.9531867,37.47370984,서울특별시,관악구,2km,서울특별시 관악구 관악로 96
846,26,41,127.0522496,37.55074215,서울특별시,성동구,2km,서울특별시 성동구 성수동2가 광나루로 200
847,27,41,127.0599462,37.5895291,서울특별시,동대문구,2km,서울특별시 동대문구 망우로 62
848,28,41,127.0792574,37.57968469,서울특별시,중랑구,2km,서울특별시 중랑구 동일로 553
849,29,41,127.0983262,37.61400227,서울특별시,중랑구,2km,서울특별시 중랑구 신내로16길 33
850,30,41,127.0675304,37.64904569,서울특별시,노원구,2km,서울특별시 노원구 동일로210길 86
851,31,41,127.0117006,37.51903408,서울특별시,서초구,2km,서울특별시 서초구 잠원로 181
852,32,41,126.9825529,37.47925026,서울특별시,서초구,2km,서울특별시 서초구 방배천로 32
853,33,41,126.9950363,37.47299474,서울특별시,서초구,2km,서울특별시 서초구 남부순환로296가길 3
854,34,41,127.0279354,37.63627517,서울특별시,강북구,2km,서울특별시 강북구 오패산로 393
855,35,41,127.0770739,37.5652553,서울특별시,광진구,2km,서울특별시 광진구 동일로 388
856,36,41,126.8164618,37.58476484,서울특별시,강서구,2km,서울특별시 강서구 금낭화로26가길 152-186
857,37,41,127.128095,37.55190676,서울특별시,강동구,2km,서울특별시 강동구 올림픽로 793
858,38,41,126.9649835,37.5638992,서울특별시,서대문구,2km,서울특별시 서대문구 충정로2가 충정로 59
859,39,41,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
860,40,41,127.0438522,37.62822573,서울특별시,강북구,2km,서울특별시 강북구 월계로37길 142
861,41,41,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
862,1,42,127.1034226,37.50766,서울특별시,송파구,2km,서울특별시 송파구 백제고분로39길 40
863,2,42,127.0668206,37.57603432,서울특별시,동대문구,2km,서울특별시 동대문구 한천로33길 15
864,3,42,127.129303,37.53658752,서울특별시,강동구,2km,서울특별시 강동구 천호대로 1056
865,4,42,126.8602541,37.49667843,서울특별시,구로구,2km,서울특별시 구로구 경인로 364
866,5,42,127.0751929,37.49764689,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3154
867,6,42,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
868,7,42,126.8771776,37.50217699,서울특별시,구로구,2km,서울특별시 구로구 경인로55길 17
869,8,42,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
870,9,42,126.8475203,37.52995871,서울특별시,강서구,2km,서울특별시 강서구 강서로 21
871,10,42,127.0169049,37.58936078,서울특별시,성북구,2km,서울특별시 성북구 삼선동5가 보문로 168
872,11,42,127.058973,37.56248502,서울특별시,동대문구,2km,서울특별시 동대문구 천호대로 361
873,12,42,126.8270683,37.53885739,서울특별시,양천구,2km,서울특별시 양천구 화곡로4길 2
874,13,42,126.8608626,37.55797338,서울특별시,강서구,2km,서울특별시 강서구 양천로 556
875,14,42,126.8316682,37.53077141,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 412
876,15,42,126.8374145,37.52088897,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 538
877,16,42,127.1317174,37.50594889,서울특별시,송파구,2km,서울특별시 송파구 마천로 103
878,17,42,127.032418,37.64440506,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 430
879,18,42,126.8978669,37.46172322,서울특별시,금천구,2km,서울특별시 금천구 시흥대로 316
880,19,42,127.0609412,37.61296776,서울특별시,성북구,2km,서울특별시 성북구 화랑로 292
881,20,42,127.0413863,37.66066431,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 627
882,21,42,127.075778,37.59409379,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 209
883,22,42,126.929239,37.49973594,서울특별시,동작구,2km,서울특별시 동작구 상도로 77
884,23,42,127.0840381,37.53463405,서울특별시,광진구,2km,서울특별시 광진구 자양로 75
885,24,42,126.8376614,37.49294851,서울특별시,구로구,2km,서울특별시 구로구 경인로8길 31
886,25,42,126.9531867,37.47370984,서울특별시,관악구,2km,서울특별시 관악구 관악로 96
887,26,42,127.0522496,37.55074215,서울특별시,성동구,2km,서울특별시 성동구 성수동2가 광나루로 200
888,27,42,127.0599462,37.5895291,서울특별시,동대문구,2km,서울특별시 동대문구 망우로 62
889,28,42,127.0792574,37.57968469,서울특별시,중랑구,2km,서울특별시 중랑구 동일로 553
890,29,42,127.0983262,37.61400227,서울특별시,중랑구,2km,서울특별시 중랑구 신내로16길 33
891,30,42,127.0675304,37.64904569,서울특별시,노원구,2km,서울특별시 노원구 동일로210길 86
892,31,42,127.0117006,37.51903408,서울특별시,서초구,2km,서울특별시 서초구 잠원로 181
893,32,42,126.9825529,37.47925026,서울특별시,서초구,2km,서울특별시 서초구 방배천로 32
894,33,42,126.9950363,37.47299474,서울특별시,서초구,2km,서울특별시 서초구 남부순환로296가길 3
895,34,42,127.0279354,37.63627517,서울특별시,강북구,2km,서울특별시 강북구 오패산로 393
896,35,42,127.0770739,37.5652553,서울특별시,광진구,2km,서울특별시 광진구 동일로 388
897,36,42,126.8164618,37.58476484,서울특별시,강서구,2km,서울특별시 강서구 금낭화로26가길 152-186
898,37,42,127.128095,37.55190676,서울특별시,강동구,2km,서울특별시 강동구 올림픽로 793
899,38,42,126.9649835,37.5638992,서울특별시,서대문구,2km,서울특별시 서대문구 충정로2가 충정로 59
900,39,42,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
901,40,42,127.0438522,37.62822573,서울특별시,강북구,2km,서울특별시 강북구 월계로37길 142
902,41,42,126.8301412,37.57492854,서울특별시,강서구,2km,서울특별시 강서구 양천로 237
903,42,42,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
904,1,43,127.1034226,37.50766,서울특별시,송파구,2km,서울특별시 송파구 백제고분로39길 40
905,2,43,127.0668206,37.57603432,서울특별시,동대문구,2km,서울특별시 동대문구 한천로33길 15
906,3,43,127.129303,37.53658752,서울특별시,강동구,2km,서울특별시 강동구 천호대로 1056
907,4,43,126.8602541,37.49667843,서울특별시,구로구,2km,서울특별시 구로구 경인로 364
908,5,43,127.0751929,37.49764689,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3154
909,6,43,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
910,7,43,126.8771776,37.50217699,서울특별시,구로구,2km,서울특별시 구로구 경인로55길 17
911,8,43,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
912,9,43,126.8475203,37.52995871,서울특별시,강서구,2km,서울특별시 강서구 강서로 21
913,10,43,127.0169049,37.58936078,서울특별시,성북구,2km,서울특별시 성북구 삼선동5가 보문로 168
914,11,43,127.058973,37.56248502,서울특별시,동대문구,2km,서울특별시 동대문구 천호대로 361
915,12,43,126.8270683,37.53885739,서울특별시,양천구,2km,서울특별시 양천구 화곡로4길 2
916,13,43,126.8608626,37.55797338,서울특별시,강서구,2km,서울특별시 강서구 양천로 556
917,14,43,126.8316682,37.53077141,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 412
918,15,43,126.8374145,37.52088897,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 538
919,16,43,127.1317174,37.50594889,서울특별시,송파구,2km,서울특별시 송파구 마천로 103
920,17,43,127.032418,37.64440506,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 430
921,18,43,126.8978669,37.46172322,서울특별시,금천구,2km,서울특별시 금천구 시흥대로 316
922,19,43,127.0609412,37.61296776,서울특별시,성북구,2km,서울특별시 성북구 화랑로 292
923,20,43,127.0413863,37.66066431,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 627
924,21,43,127.075778,37.59409379,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 209
925,22,43,126.929239,37.49973594,서울특별시,동작구,2km,서울특별시 동작구 상도로 77
926,23,43,127.0840381,37.53463405,서울특별시,광진구,2km,서울특별시 광진구 자양로 75
927,24,43,126.8376614,37.49294851,서울특별시,구로구,2km,서울특별시 구로구 경인로8길 31
928,25,43,126.9531867,37.47370984,서울특별시,관악구,2km,서울특별시 관악구 관악로 96
929,26,43,127.0522496,37.55074215,서울특별시,성동구,2km,서울특별시 성동구 성수동2가 광나루로 200
930,27,43,127.0599462,37.5895291,서울특별시,동대문구,2km,서울특별시 동대문구 망우로 62
931,28,43,127.0792574,37.57968469,서울특별시,중랑구,2km,서울특별시 중랑구 동일로 553
932,29,43,127.0983262,37.61400227,서울특별시,중랑구,2km,서울특별시 중랑구 신내로16길 33
933,30,43,127.0675304,37.64904569,서울특별시,노원구,2km,서울특별시 노원구 동일로210길 86
934,31,43,127.0117006,37.51903408,서울특별시,서초구,2km,서울특별시 서초구 잠원로 181
935,32,43,126.9825529,37.47925026,서울특별시,서초구,2km,서울특별시 서초구 방배천로 32
936,33,43,126.9950363,37.47299474,서울특별시,서초구,2km,서울특별시 서초구 남부순환로296가길 3
937,34,43,127.0279354,37.63627517,서울특별시,강북구,2km,서울특별시 강북구 오패산로 393
938,35,43,127.0770739,37.5652553,서울특별시,광진구,2km,서울특별시 광진구 동일로 388
939,36,43,126.8164618,37.58476484,서울특별시,강서구,2km,서울특별시 강서구 금낭화로26가길 152-186
940,37,43,127.128095,37.55190676,서울특별시,강동구,2km,서울특별시 강동구 올림픽로 793
941,38,43,126.9649835,37.5638992,서울특별시,서대문구,2km,서울특별시 서대문구 충정로2가 충정로 59
942,39,43,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
943,40,43,127.0438522,37.62822573,서울특별시,강북구,2km,서울특별시 강북구 월계로37길 142
944,41,43,126.8177259,37.57035075,서울특별시,강서구,2km,서울특별시 강서구 방화대로34길 43
945,42,43,126.8301412,37.57492854,서울특별시,강서구,2km,서울특별시 강서구 양천로 237
946,43,43,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
947,1,44,127.1034226,37.50766,서울특별시,송파구,2km,서울특별시 송파구 백제고분로39길 40
948,2,44,127.0668206,37.57603432,서울특별시,동대문구,2km,서울특별시 동대문구 한천로33길 15
949,3,44,127.129303,37.53658752,서울특별시,강동구,2km,서울특별시 강동구 천호대로 1056
950,4,44,126.8602541,37.49667843,서울특별시,구로구,2km,서울특별시 구로구 경인로 364
951,5,44,127.0751929,37.49764689,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3154
952,6,44,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
953,7,44,126.8771776,37.50217699,서울특별시,구로구,2km,서울특별시 구로구 경인로55길 17
954,8,44,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
955,9,44,126.8475203,37.52995871,서울특별시,강서구,2km,서울특별시 강서구 강서로 21
956,10,44,127.0169049,37.58936078,서울특별시,성북구,2km,서울특별시 성북구 삼선동5가 보문로 168
957,11,44,127.058973,37.56248502,서울특별시,동대문구,2km,서울특별시 동대문구 천호대로 361
958,12,44,126.8270683,37.53885739,서울특별시,양천구,2km,서울특별시 양천구 화곡로4길 2
959,13,44,126.8608626,37.55797338,서울특별시,강서구,2km,서울특별시 강서구 양천로 556
960,14,44,126.8316682,37.53077141,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 412
961,15,44,126.8374145,37.52088897,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 538
962,16,44,127.1317174,37.50594889,서울특별시,송파구,2km,서울특별시 송파구 마천로 103
963,17,44,127.032418,37.64440506,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 430
964,18,44,126.8978669,37.46172322,서울특별시,금천구,2km,서울특별시 금천구 시흥대로 316
965,19,44,127.0609412,37.61296776,서울특별시,성북구,2km,서울특별시 성북구 화랑로 292
966,20,44,127.0413863,37.66066431,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 627
967,21,44,127.075778,37.59409379,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 209
968,22,44,126.929239,37.49973594,서울특별시,동작구,2km,서울특별시 동작구 상도로 77
969,23,44,127.0840381,37.53463405,서울특별시,광진구,2km,서울특별시 광진구 자양로 75
970,24,44,126.8376614,37.49294851,서울특별시,구로구,2km,서울특별시 구로구 경인로8길 31
971,25,44,126.9531867,37.47370984,서울특별시,관악구,2km,서울특별시 관악구 관악로 96
972,26,44,127.0522496,37.55074215,서울특별시,성동구,2km,서울특별시 성동구 성수동2가 광나루로 200
973,27,44,127.0599462,37.5895291,서울특별시,동대문구,2km,서울특별시 동대문구 망우로 62
974,28,44,127.0792574,37.57968469,서울특별시,중랑구,2km,서울특별시 중랑구 동일로 553
975,29,44,127.0983262,37.61400227,서울특별시,중랑구,2km,서울특별시 중랑구 신내로16길 33
976,30,44,127.0675304,37.64904569,서울특별시,노원구,2km,서울특별시 노원구 동일로210길 86
977,31,44,127.0117006,37.51903408,서울특별시,서초구,2km,서울특별시 서초구 잠원로 181
978,32,44,126.9825529,37.47925026,서울특별시,서초구,2km,서울특별시 서초구 방배천로 32
979,33,44,126.9950363,37.47299474,서울특별시,서초구,2km,서울특별시 서초구 남부순환로296가길 3
980,34,44,127.0279354,37.63627517,서울특별시,강북구,2km,서울특별시 강북구 오패산로 393
981,35,44,127.0770739,37.5652553,서울특별시,광진구,2km,서울특별시 광진구 동일로 388
982,36,44,126.8164618,37.58476484,서울특별시,강서구,2km,서울특별시 강서구 금낭화로26가길 152-186
983,37,44,127.128095,37.55190676,서울특별시,강동구,2km,서울특별시 강동구 올림픽로 793
984,38,44,126.9649835,37.5638992,서울특별시,서대문구,2km,서울특별시 서대문구 충정로2가 충정로 59
985,39,44,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
986,40,44,127.0438522,37.62822573,서울특별시,강북구,2km,서울특별시 강북구 월계로37길 142
987,41,44,126.8177259,37.57035075,서울특별시,강서구,2km,서울특별시 강서구 방화대로34길 43
988,42,44,126.8301412,37.57492854,서울특별시,강서구,2km,서울특별시 강서구 양천로 237
989,43,44,127.1017975,37.60049387,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 447
990,44,44,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
991,1,45,127.1034226,37.50766,서울특별시,송파구,2km,서울특별시 송파구 백제고분로39길 40
992,2,45,127.0668206,37.57603432,서울특별시,동대문구,2km,서울특별시 동대문구 한천로33길 15
993,3,45,127.129303,37.53658752,서울특별시,강동구,2km,서울특별시 강동구 천호대로 1056
994,4,45,126.8602541,37.49667843,서울특별시,구로구,2km,서울특별시 구로구 경인로 364
995,5,45,127.0751929,37.49764689,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3154
996,6,45,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
997,7,45,126.8771776,37.50217699,서울특별시,구로구,2km,서울특별시 구로구 경인로55길 17
998,8,45,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
999,9,45,126.8475203,37.52995871,서울특별시,강서구,2km,서울특별시 강서구 강서로 21
1000,10,45,127.0169049,37.58936078,서울특별시,성북구,2km,서울특별시 성북구 삼선동5가 보문로 168
1001,11,45,127.058973,37.56248502,서울특별시,동대문구,2km,서울특별시 동대문구 천호대로 361
1002,12,45,126.8270683,37.53885739,서울특별시,양천구,2km,서울특별시 양천구 화곡로4길 2
1003,13,45,126.8608626,37.55797338,서울특별시,강서구,2km,서울특별시 강서구 양천로 556
1004,14,45,126.8316682,37.53077141,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 412
1005,15,45,126.8374145,37.52088897,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 538
1006,16,45,127.1317174,37.50594889,서울특별시,송파구,2km,서울특별시 송파구 마천로 103
1007,17,45,127.032418,37.64440506,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 430
1008,18,45,126.8978669,37.46172322,서울특별시,금천구,2km,서울특별시 금천구 시흥대로 316
1009,19,45,127.0609412,37.61296776,서울특별시,성북구,2km,서울특별시 성북구 화랑로 292
1010,20,45,127.0413863,37.66066431,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 627
1011,21,45,127.075778,37.59409379,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 209
1012,22,45,126.929239,37.49973594,서울특별시,동작구,2km,서울특별시 동작구 상도로 77
1013,23,45,127.0840381,37.53463405,서울특별시,광진구,2km,서울특별시 광진구 자양로 75
1014,24,45,126.8376614,37.49294851,서울특별시,구로구,2km,서울특별시 구로구 경인로8길 31
1015,25,45,126.9531867,37.47370984,서울특별시,관악구,2km,서울특별시 관악구 관악로 96
1016,26,45,127.0522496,37.55074215,서울특별시,성동구,2km,서울특별시 성동구 성수동2가 광나루로 200
1017,27,45,127.0599462,37.5895291,서울특별시,동대문구,2km,서울특별시 동대문구 망우로 62
1018,28,45,127.0792574,37.57968469,서울특별시,중랑구,2km,서울특별시 중랑구 동일로 553
1019,29,45,127.0983262,37.61400227,서울특별시,중랑구,2km,서울특별시 중랑구 신내로16길 33
1020,30,45,127.0675304,37.64904569,서울특별시,노원구,2km,서울특별시 노원구 동일로210길 86
1021,31,45,127.0117006,37.51903408,서울특별시,서초구,2km,서울특별시 서초구 잠원로 181
1022,32,45,126.9825529,37.47925026,서울특별시,서초구,2km,서울특별시 서초구 방배천로 32
1023,33,45,126.9950363,37.47299474,서울특별시,서초구,2km,서울특별시 서초구 남부순환로296가길 3
1024,34,45,127.0279354,37.63627517,서울특별시,강북구,2km,서울특별시 강북구 오패산로 393
1025,35,45,127.0770739,37.5652553,서울특별시,광진구,2km,서울특별시 광진구 동일로 388
1026,36,45,126.8164618,37.58476484,서울특별시,강서구,2km,서울특별시 강서구 금낭화로26가길 152-186
1027,37,45,127.128095,37.55190676,서울특별시,강동구,2km,서울특별시 강동구 올림픽로 793
1028,38,45,126.9649835,37.5638992,서울특별시,서대문구,2km,서울특별시 서대문구 충정로2가 충정로 59
1029,39,45,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
1030,40,45,127.0438522,37.62822573,서울특별시,강북구,2km,서울특별시 강북구 월계로37길 142
1031,41,45,126.8177259,37.57035075,서울특별시,강서구,2km,서울특별시 강서구 방화대로34길 43
1032,42,45,126.8301412,37.57492854,서울특별시,강서구,2km,서울특별시 강서구 양천로 237
1033,43,45,127.1017975,37.60049387,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 447
1034,44,45,127.0222801,37.63444973,서울특별시,강북구,2km,서울특별시 강북구 덕릉로 78
1035,45,45,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
1036,1,46,127.1034226,37.50766,서울특별시,송파구,2km,서울특별시 송파구 백제고분로39길 40
1037,2,46,127.0668206,37.57603432,서울특별시,동대문구,2km,서울특별시 동대문구 한천로33길 15
1038,3,46,127.129303,37.53658752,서울특별시,강동구,2km,서울특별시 강동구 천호대로 1056
1039,4,46,126.8602541,37.49667843,서울특별시,구로구,2km,서울특별시 구로구 경인로 364
1040,5,46,127.0751929,37.49764689,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3154
1041,6,46,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
1042,7,46,126.8771776,37.50217699,서울특별시,구로구,2km,서울특별시 구로구 경인로55길 17
1043,8,46,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
1044,9,46,126.8475203,37.52995871,서울특별시,강서구,2km,서울특별시 강서구 강서로 21
1045,10,46,127.0169049,37.58936078,서울특별시,성북구,2km,서울특별시 성북구 삼선동5가 보문로 168
1046,11,46,127.058973,37.56248502,서울특별시,동대문구,2km,서울특별시 동대문구 천호대로 361
1047,12,46,126.8270683,37.53885739,서울특별시,양천구,2km,서울특별시 양천구 화곡로4길 2
1048,13,46,126.8608626,37.55797338,서울특별시,강서구,2km,서울특별시 강서구 양천로 556
1049,14,46,126.8316682,37.53077141,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 412
1050,15,46,126.8374145,37.52088897,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 538
1051,16,46,127.1317174,37.50594889,서울특별시,송파구,2km,서울특별시 송파구 마천로 103
1052,17,46,127.032418,37.64440506,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 430
1053,18,46,126.8978669,37.46172322,서울특별시,금천구,2km,서울특별시 금천구 시흥대로 316
1054,19,46,127.0609412,37.61296776,서울특별시,성북구,2km,서울특별시 성북구 화랑로 292
1055,20,46,127.0413863,37.66066431,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 627
1056,21,46,127.075778,37.59409379,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 209
1057,22,46,126.929239,37.49973594,서울특별시,동작구,2km,서울특별시 동작구 상도로 77
1058,23,46,127.0840381,37.53463405,서울특별시,광진구,2km,서울특별시 광진구 자양로 75
1059,24,46,126.8376614,37.49294851,서울특별시,구로구,2km,서울특별시 구로구 경인로8길 31
1060,25,46,126.9531867,37.47370984,서울특별시,관악구,2km,서울특별시 관악구 관악로 96
