NO,우선순위,K,lon,lat,시,구,커버리지,도로명주소
679,13,37,126.8608626,37.55797338,서울특별시,강서구,1km,서울특별시 강서구 양천로 556
680,14,37,127.1317174,37.50594889,서울특별시,송파구,1km,서울특별시 송파구 마천로 103
681,15,37,127.032418,37.64440506,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 430
682,16,37,126.8978669,37.46172322,서울특별시,금천구,1km,서울특별시 금천구 시흥대로 316
683,17,37,127.0609412,37.61296776,서울특별시,성북구,1km,서울특별시 성북구 화랑로 292
684,18,37,127.0413863,37.66066431,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 627
685,19,37,127.075778,37.59409379,서울특별시,중랑구,1km,서울특별시 중랑구 망우로 209
686,20,37,127.0840381,37.53463405,서울특별시,광진구,1km,서울특별시 광진구 자양로 75
687,21,37,127.1034178,37.50856135,서울특별시,송파구,1km,서울특별시 송파구 송파대로 475-2
688,22,37,127.0279354,37.63627517,서울특별시,강북구,1km,서울특별시 강북구 오패산로 393
689,23,37,127.0599462,37.5895291,서울특별시,동대문구,1km,서울특별시 동대문구 망우로 62
690,24,37,126.8995368,37.53564274,서울특별시,영등포구,1km,서울특별시 영등포구 당산동6가 선유로52길 12
691,25,37,126.9531867,37.47370984,서울특별시,관악구,1km,서울특별시 관악구 관악로 96
692,26,37,126.929239,37.49973594,서울특별시,동작구,1km,서울특별시 동작구 상도로 77
693,27,37,127.0983262,37.61400227,서울특별시,중랑구,1km,서울특별시 중랑구 신내로16길 33
694,28,37,127.0522496,37.55074215,서울특별시,성동구,1km,서울특별시 성동구 성수동2가 광나루로 200
695,29,37,127.0792574,37.57968469,서울특별시,중랑구,1km,서울특별시 중랑구 동일로 553
696,30,37,127.0770739,37.5652553,서울특별시,광진구,1km,서울특별시 광진구 동일로 388
697,31,37,127.0675304,37.64904569,서울특별시,노원구,1km,서울특별시 노원구 동일로210길 86
698,32,37,126.8376614,37.49294851,서울특별시,구로구,1km,서울특별시 구로구 경인로8길 31
699,33,37,127.0117006,37.51903408,서울특별시,서초구,1km,서울특별시 서초구 잠원로 181
700,34,37,126.8164535,37.58566613,서울특별시,강서구,1km,서울특별시 강서구 양천로27길 261-40
701,35,37,126.8771851,37.50127567,서울특별시,구로구,1km,서울특별시 구로구 경인로 531
702,36,37,126.9022103,37.48427922,서울특별시,구로구,1km,서울특별시 구로구 시흥대로 573
703,37,37,127.0737078,37.55983509,서울특별시,광진구,1km,서울특별시 광진구 동일로 322
704,1,38,127.0668206,37.57603432,서울특별시,동대문구,1km,서울특별시 동대문구 한천로33길 15
705,2,38,126.8602541,37.49667843,서울특별시,구로구,1km,서울특별시 구로구 경인로 364
706,3,38,127.0169049,37.58936078,서울특별시,성북구,1km,서울특별시 성북구 삼선동5가 보문로 168
707,4,38,126.8270683,37.53885739,서울특별시,양천구,1km,서울특별시 양천구 화곡로4길 2
708,5,38,127.0356428,37.49028717,서울특별시,강남구,1km,서울특별시 강남구 강남대로58길 45
709,6,38,127.0785766,37.49946173,서울특별시,강남구,1km,서울특별시 강남구 남부순환로 3183
710,7,38,126.8475203,37.52995871,서울특별시,강서구,1km,서울특별시 강서구 강서로 21
711,8,38,126.9060274,37.57353209,서울특별시,서대문구,1km,서울특별시 서대문구 수색로 123
712,9,38,127.129303,37.53658752,서울특별시,강동구,1km,서울특별시 강동구 천호대로 1056
713,10,38,126.8316682,37.53077141,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 412
714,11,38,126.8374145,37.52088897,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 538
715,12,38,127.0589677,37.56338635,서울특별시,동대문구,1km,서울특별시 동대문구 한천로2길 6
716,13,38,126.8608626,37.55797338,서울특별시,강서구,1km,서울특별시 강서구 양천로 556
717,14,38,127.1317174,37.50594889,서울특별시,송파구,1km,서울특별시 송파구 마천로 103
718,15,38,127.032418,37.64440506,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 430
719,16,38,126.8978669,37.46172322,서울특별시,금천구,1km,서울특별시 금천구 시흥대로 316
720,17,38,127.0609412,37.61296776,서울특별시,성북구,1km,서울특별시 성북구 화랑로 292
721,18,38,127.0413863,37.66066431,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 627
722,19,38,127.075778,37.59409379,서울특별시,중랑구,1km,서울특별시 중랑구 망우로 209
723,20,38,127.0840381,37.53463405,서울특별시,광진구,1km,서울특별시 광진구 자양로 75
724,21,38,127.1034178,37.50856135,서울특별시,송파구,1km,서울특별시 송파구 송파대로 475-2
725,22,38,127.0279354,37.63627517,서울특별시,강북구,1km,서울특별시 강북구 오패산로 393
726,23,38,127.0599462,37.5895291,서울특별시,동대문구,1km,서울특별시 동대문구 망우로 62
727,24,38,126.8995368,37.53564274,서울특별시,영등포구,1km,서울특별시 영등포구 당산동6가 선유로52길 12
728,25,38,126.9531867,37.47370984,서울특별시,관악구,1km,서울특별시 관악구 관악로 96
729,26,38,126.929239,37.49973594,서울특별시,동작구,1km,서울특별시 동작구 상도로 77
730,27,38,127.0983262,37.61400227,서울특별시,중랑구,1km,서울특별시 중랑구 신내로16길 33
731,28,38,127.0522496,37.55074215,서울특별시,성동구,1km,서울특별시 성동구 성수동2가 광나루로 200
732,29,38,127.0792574,37.57968469,서울특별시,중랑구,1km,서울특별시 중랑구 동일로 553
733,30,38,127.0770739,37.5652553,서울특별시,광진구,1km,서울특별시 광진구 동일로 388
734,31,38,127.0675304,37.64904569,서울특별시,노원구,1km,서울특별시 노원구 동일로210길 86
735,32,38,126.8376614,37.49294851,서울특별시,구로구,1km,서울특별시 구로구 경인로8길 31
736,33,38,127.0117006,37.51903408,서울특별시,서초구,1km,서울특별시 서초구 잠원로 181
737,34,38,127.128095,37.55190676,서울특별시,강동구,1km,서울특별시 강동구 올림픽로 793
738,35,38,126.8164535,37.58566613,서울특별시,강서구,1km,서울특별시 강서구 양천로27길 261-40
739,36,38,126.8771851,37.50127567,서울특별시,구로구,1km,서울특별시 구로구 경인로 531
740,37,38,126.9022103,37.48427922,서울특별시,구로구,1km,서울특별시 구로구 시흥대로 573
741,38,38,127.0737078,37.55983509,서울특별시,광진구,1km,서울특별시 광진구 동일로 322
742,1,39,127.0668206,37.57603432,서울특별시,동대문구,1km,서울특별시 동대문구 한천로33길 15
743,2,39,126.8602541,37.49667843,서울특별시,구로구,1km,서울특별시 구로구 경인로 364
744,3,39,127.0169049,37.58936078,서울특별시,성북구,1km,서울특별시 성북구 삼선동5가 보문로 168
745,4,39,126.8270683,37.53885739,서울특별시,양천구,1km,서울특별시 양천구 화곡로4길 2
746,5,39,127.0356428,37.49028717,서울특별시,강남구,1km,서울특별시 강남구 강남대로58길 45
747,6,39,127.0785766,37.49946173,서울특별시,강남구,1km,서울특별시 강남구 남부순환로 3183
748,7,39,126.8475203,37.52995871,서울특별시,강서구,1km,서울특별시 강서구 강서로 21
749,8,39,126.9060274,37.57353209,서울특별시,서대문구,1km,서울특별시 서대문구 수색로 123
750,9,39,127.129303,37.53658752,서울특별시,강동구,1km,서울특별시 강동구 천호대로 1056
751,10,39,126.8316682,37.53077141,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 412
752,11,39,126.8374145,37.52088897,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 538
753,12,39,127.0589677,37.56338635,서울특별시,동대문구,1km,서울특별시 동대문구 한천로2길 6
754,13,39,126.8608626,37.55797338,서울특별시,강서구,1km,서울특별시 강서구 양천로 556
755,14,39,127.1317174,37.50594889,서울특별시,송파구,1km,서울특별시 송파구 마천로 103
756,15,39,127.032418,37.64440506,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 430
757,16,39,126.8978669,37.46172322,서울특별시,금천구,1km,서울특별시 금천구 시흥대로 316
758,17,39,127.0609412,37.61296776,서울특별시,성북구,1km,서울특별시 성북구 화랑로 292
759,18,39,127.0413863,37.66066431,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 627
760,19,39,127.075778,37.59409379,서울특별시,중랑구,1km,서울특별시 중랑구 망우로 209
761,20,39,127.0840381,37.53463405,서울특별시,광진구,1km,서울특별시 광진구 자양로 75
762,21,39,127.1034178,37.50856135,서울특별시,송파구,1km,서울특별시 송파구 송파대로 475-2
763,22,39,127.0279354,37.63627517,서울특별시,강북구,1km,서울특별시 강북구 오패산로 393
764,23,39,127.0599462,37.5895291,서울특별시,동대문구,1km,서울특별시 동대문구 망우로 62
765,24,39,126.8995368,37.53564274,서울특별시,영등포구,1km,서울특별시 영등포구 당산동6가 선유로52길 12
766,25,39,126.9531867,37.47370984,서울특별시,관악구,1km,서울특별시 관악구 관악로 96
767,26,39,126.929239,37.49973594,서울특별시,동작구,1km,서울특별시 동작구 상도로 77
768,27,39,127.0983262,37.61400227,서울특별시,중랑구,1km,서울특별시 중랑구 신내로16길 33
769,28,39,127.0522496,37.55074215,서울특별시,성동구,1km,서울특별시 성동구 성수동2가 광나루로 200
770,29,39,127.0792574,37.57968469,서울특별시,중랑구,1km,서울특별시 중랑구 동일로 553
771,30,39,127.0770739,37.5652553,서울특별시,광진구,1km,서울특별시 광진구 동일로 388
772,31,39,127.0675304,37.64904569,서울특별시,노원구,1km,서울특별시 노원구 동일로210길 86
773,32,39,126.8376614,37.49294851,서울특별시,구로구,1km,서울특별시 구로구 경인로8길 31
774,33,39,127.0117006,37.51903408,서울특별시,서초구,1km,서울특별시 서초구 잠원로 181
775,34,39,127.128095,37.55190676,서울특별시,강동구,1km,서울특별시 강동구 올림픽로 793
776,35,39,126.8164535,37.58566613,서울특별시,강서구,1km,서울특별시 강서구 양천로27길 261-40
777,36,39,126.8771851,37.50127567,서울특별시,구로구,1km,서울특별시 구로구 경인로 531
778,37,39,126.9022103,37.48427922,서울특별시,구로구,1km,서울특별시 구로구 시흥대로 573
779,38,39,126.9825529,37.47925026,서울특별시,서초구,1km,서울특별시 서초구 방배천로 32
780,39,39,127.0737078,37.55983509,서울특별시,광진구,1km,서울특별시 광진구 동일로 322
781,1,40,127.0668206,37.57603432,서울특별시,동대문구,1km,서울특별시 동대문구 한천로33길 15
782,2,40,126.8602541,37.49667843,서울특별시,구로구,1km,서울특별시 구로구 경인로 364
783,3,40,127.0169049,37.58936078,서울특별시,성북구,1km,서울특별시 성북구 삼선동5가 보문로 168
784,4,40,126.8270683,37.53885739,서울특별시,양천구,1km,서울특별시 양천구 화곡로4길 2
785,5,40,127.0356428,37.49028717,서울특별시,강남구,1km,서울특별시 강남구 강남대로58길 45
786,6,40,127.0785766,37.49946173,서울특별시,강남구,1km,서울특별시 강남구 남부순환로 3183
787,7,40,126.8475203,37.52995871,서울특별시,강서구,1km,서울특별시 강서구 강서로 21
788,8,40,126.9060274,37.57353209,서울특별시,서대문구,1km,서울특별시 서대문구 수색로 123
789,9,40,127.129303,37.53658752,서울특별시,강동구,1km,서울특별시 강동구 천호대로 1056
790,10,40,126.8316682,37.53077141,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 412
791,11,40,126.8374145,37.52088897,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 538
792,12,40,127.0589677,37.56338635,서울특별시,동대문구,1km,서울특별시 동대문구 한천로2길 6
793,13,40,126.8608626,37.55797338,서울특별시,강서구,1km,서울특별시 강서구 양천로 556
794,14,40,127.1317174,37.50594889,서울특별시,송파구,1km,서울특별시 송파구 마천로 103
795,15,40,127.032418,37.64440506,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 430
796,16,40,126.8978669,37.46172322,서울특별시,금천구,1km,서울특별시 금천구 시흥대로 316
797,17,40,127.0609412,37.61296776,서울특별시,성북구,1km,서울특별시 성북구 화랑로 292
798,18,40,127.0413863,37.66066431,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 627
799,19,40,127.075778,37.59409379,서울특별시,중랑구,1km,서울특별시 중랑구 망우로 209
800,20,40,127.0840381,37.53463405,서울특별시,광진구,1km,서울특별시 광진구 자양로 75
801,21,40,127.1034178,37.50856135,서울특별시,송파구,1km,서울특별시 송파구 송파대로 475-2
802,22,40,127.0279354,37.63627517,서울특별시,강북구,1km,서울특별시 강북구 오패산로 393
803,23,40,127.0599462,37.5895291,서울특별시,동대문구,1km,서울특별시 동대문구 망우로 62
804,24,40,126.8995368,37.53564274,서울특별시,영등포구,1km,서울특별시 영등포구 당산동6가 선유로52길 12
805,25,40,126.9531867,37.47370984,서울특별시,관악구,1km,서울특별시 관악구 관악로 96
806,26,40,126.929239,37.49973594,서울특별시,동작구,1km,서울특별시 동작구 상도로 77
807,27,40,127.0983262,37.61400227,서울특별시,중랑구,1km,서울특별시 중랑구 신내로16길 33
808,28,40,127.0522496,37.55074215,서울특별시,성동구,1km,서울특별시 성동구 성수동2가 광나루로 200
809,29,40,127.0792574,37.57968469,서울특별시,중랑구,1km,서울특별시 중랑구 동일로 553
810,30,40,127.0770739,37.5652553,서울특별시,광진구,1km,서울특별시 광진구 동일로 388
811,31,40,127.0675304,37.64904569,서울특별시,노원구,1km,서울특별시 노원구 동일로210길 86
812,32,40,126.8376614,37.49294851,서울특별시,구로구,1km,서울특별시 구로구 경인로8길 31
813,33,40,127.0117006,37.51903408,서울특별시,서초구,1km,서울특별시 서초구 잠원로 181
814,34,40,127.128095,37.55190676,서울특별시,강동구,1km,서울특별시 강동구 올림픽로 793
815,35,40,126.8164535,37.58566613,서울특별시,강서구,1km,서울특별시 강서구 양천로27길 261-40
816,36,40,126.8771851,37.50127567,서울특별시,구로구,1km,서울특별시 구로구 경인로 531
817,37,40,126.9022103,37.48427922,서울특별시,구로구,1km,서울특별시 구로구 시흥대로 573
818,38,40,126.9825529,37.47925026,서울특별시,서초구,1km,서울특별시 서초구 방배천로 32
819,39,40,127.0737078,37.55983509,서울특별시,광진구,1km,서울특별시 광진구 동일로 322
820,40,40,127.0722508,37.61661466,서울특별시,노원구,1km,서울특별시 노원구 화랑로 405
821,1,41,127.0668206,37.57603432,서울특별시,동대문구,1km,서울특별시 동대문구 한천로33길 15
822,2,41,126.8602541,37.49667843,서울특별시,구로구,1km,서울특별시 구로구 경인로 364
823,3,41,127.0169049,37.58936078,서울특별시,성북구,1km,서울특별시 성북구 삼선동5가 보문로 168
824,4,41,126.8270683,37.53885739,서울특별시,양천구,1km,서울특별시 양천구 화곡로4길 2
825,5,41,127.0356428,37.49028717,서울특별시,강남구,1km,서울특별시 강남구 강남대로58길 45
826,6,41,127.0785766,37.49946173,서울특별시,강남구,1km,서울특별시 강남구 남부순환로 3183
827,7,41,126.8475203,37.52995871,서울특별시,강서구,1km,서울특별시 강서구 강서로 21
828,8,41,126.9060274,37.57353209,서울특별시,서대문구,1km,서울특별시 서대문구 수색로 123
829,9,41,127.129303,37.53658752,서울특별시,강동구,1km,서울특별시 강동구 천호대로 1056
830,10,41,126.8316682,37.53077141,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 412
831,11,41,126.8374145,37.52088897,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 538
832,12,41,127.0589677,37.56338635,서울특별시,동대문구,1km,서울특별시 동대문구 한천로2길 6
833,13,41,126.8608626,37.55797338,서울특별시,강서구,1km,서울특별시 강서구 양천로 556
834,14,41,127.1317174,37.50594889,서울특별시,송파구,1km,서울특별시 송파구 마천로 103
835,15,41,127.032418,37.64440506,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 430
836,16,41,126.8978669,37.46172322,서울특별시,금천구,1km,서울특별시 금천구 시흥대로 316
837,17,41,127.0609412,37.61296776,서울특별시,성북구,1km,서울특별시 성북구 화랑로 292
838,18,41,127.0413863,37.66066431,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 627
839,19,41,127.075778,37.59409379,서울특별시,중랑구,1km,서울특별시 중랑구 망우로 209
840,20,41,127.0840381,37.53463405,서울특별시,광진구,1km,서울특별시 광진구 자양로 75
841,21,41,127.1034178,37.50856135,서울특별시,송파구,1km,서울특별시 송파구 송파대로 475-2
842,22,41,127.0279354,37.63627517,서울특별시,강북구,1km,서울특별시 강북구 오패산로 393
843,23,41,127.0599462,37.5895291,서울특별시,동대문구,1km,서울특별시 동대문구 망우로 62
844,24,41,126.8995368,37.53564274,서울특별시,영등포구,1km,서울특별시 영등포구 당산동6가 선유로52길 12
845,25,41,126.9531867,37.47370984,서울특별시,관악구,1km,서울특별시 관악구 관악로 96
846,26,41,126.929239,37.49973594,서울특별시,동작구,1km,서울특별시 동작구 상도로 77
847,27,41,127.0983262,37.61400227,서울특별시,중랑구,1km,서울특별시 중랑구 신내로16길 33
848,28,41,127.0522496,37.55074215,서울특별시,성동구,1km,서울특별시 성동구 성수동2가 광나루로 200
849,29,41,127.0792574,37.57968469,서울특별시,중랑구,1km,서울특별시 중랑구 동일로 553
850,30,41,127.0770739,37.5652553,서울특별시,광진구,1km,서울특별시 광진구 동일로 388
851,31,41,127.0675304,37.64904569,서울특별시,노원구,1km,서울특별시 노원구 동일로210길 86
852,32,41,126.8376614,37.49294851,서울특별시,구로구,1km,서울특별시 구로구 경인로8길 31
853,33,41,127.0117006,37.51903408,서울특별시,서초구,1km,서울특별시 서초구 잠원로 181
854,34,41,127.128095,37.55190676,서울특별시,강동구,1km,서울특별시 강동구 올림픽로 793
855,35,41,126.8164535,37.58566613,서울특별시,강서구,1km,서울특별시 강서구 양천로27길 261-40
856,36,41,126.8771851,37.50127567,서울특별시,구로구,1km,서울특별시 구로구 경인로 531
857,37,41,126.9022103,37.48427922,서울특별시,구로구,1km,서울특별시 구로구 시흥대로 573
858,38,41,126.9825529,37.47925026,서울특별시,서초구,1km,서울특별시 서초구 방배천로 32
859,39,41,126.9950363,37.47299474,서울특별시,서초구,1km,서울특별시 서초구 남부순환로296가길 3
860,40,41,127.0737078,37.55983509,서울특별시,광진구,1km,서울특별시 광진구 동일로 322
861,41,41,127.0722508,37.61661466,서울특별시,노원구,1km,서울특별시 노원구 화랑로 405
862,1,42,127.0668206,37.57603432,서울특별시,동대문구,1km,서울특별시 동대문구 한천로33길 15
863,2,42,126.8602541,37.49667843,서울특별시,구로구,1km,서울특별시 구로구 경인로 364
864,3,42,127.0169049,37.58936078,서울특별시,성북구,1km,서울특별시 성북구 삼선동5가 보문로 168
865,4,42,126.8270683,37.53885739,서울특별시,양천구,1km,서울특별시 양천구 화곡로4길 2
866,5,42,127.0356428,37.49028717,서울특별시,강남구,1km,서울특별시 강남구 강남대로58길 45
867,6,42,127.0785766,37.49946173,서울특별시,강남구,1km,서울특별시 강남구 남부순환로 3183
868,7,42,126.8475203,37.52995871,서울특별시,강서구,1km,서울특별시 강서구 강서로 21
869,8,42,126.9060274,37.57353209,서울특별시,서대문구,1km,서울특별시 서대문구 수색로 123
870,9,42,127.129303,37.53658752,서울특별시,강동구,1km,서울특별시 강동구 천호대로 1056
871,10,42,126.8316682,37.53077141,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 412
872,11,42,126.8374145,37.52088897,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 538
873,12,42,127.0589677,37.56338635,서울특별시,동대문구,1km,서울특별시 동대문구 한천로2길 6
874,13,42,126.8608626,37.55797338,서울특별시,강서구,1km,서울특별시 강서구 양천로 556
875,14,42,127.1317174,37.50594889,서울특별시,송파구,1km,서울특별시 송파구 마천로 103
876,15,42,127.032418,37.64440506,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 430
877,16,42,126.8978669,37.46172322,서울특별시,금천구,1km,서울특별시 금천구 시흥대로 316
878,17,42,127.0609412,37.61296776,서울특별시,성북구,1km,서울특별시 성북구 화랑로 292
879,18,42,127.0413863,37.66066431,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 627
880,19,42,127.075778,37.59409379,서울특별시,중랑구,1km,서울특별시 중랑구 망우로 209
881,20,42,127.0840381,37.53463405,서울특별시,광진구,1km,서울특별시 광진구 자양로 75
882,21,42,127.1034178,37.50856135,서울특별시,송파구,1km,서울특별시 송파구 송파대로 475-2
883,22,42,127.0279354,37.63627517,서울특별시,강북구,1km,서울특별시 강북구 오패산로 393
884,23,42,127.0599462,37.5895291,서울특별시,동대문구,1km,서울특별시 동대문구 망우로 62
885,24,42,126.8995368,37.53564274,서울특별시,영등포구,1km,서울특별시 영등포구 당산동6가 선유로52길 12
886,25,42,126.9531867,37.47370984,서울특별시,관악구,1km,서울특별시 관악구 관악로 96
887,26,42,126.929239,37.49973594,서울특별시,동작구,1km,서울특별시 동작구 상도로 77
888,27,42,127.0983262,37.61400227,서울특별시,중랑구,1km,서울특별시 중랑구 신내로16길 33
889,28,42,127.0522496,37.55074215,서울특별시,성동구,1km,서울특별시 성동구 성수동2가 광나루로 200
890,29,42,127.0792574,37.57968469,서울특별시,중랑구,1km,서울특별시 중랑구 동일로 553
891,30,42,127.0770739,37.5652553,서울특별시,광진구,1km,서울특별시 광진구 동일로 388
892,31,42,127.0675304,37.64904569,서울특별시,노원구,1km,서울특별시 노원구 동일로210길 86
893,32,42,126.8376614,37.49294851,서울특별시,구로구,1km,서울특별시 구로구 경인로8길 31
894,33,42,127.0117006,37.51903408,서울특별시,서초구,1km,서울특별시 서초구 잠원로 181
895,34,42,127.128095,37.55190676,서울특별시,강동구,1km,서울특별시 강동구 올림픽로 793
896,35,42,126.8164535,37.58566613,서울특별시,강서구,1km,서울특별시 강서구 양천로27길 261-40
897,36,42,126.8771851,37.50127567,서울특별시,구로구,1km,서울특별시 구로구 경인로 531
898,37,42,126.9022103,37.48427922,서울특별시,구로구,1km,서울특별시 구로구 시흥대로 573
899,38,42,126.9825529,37.47925026,서울특별시,서초구,1km,서울특별시 서초구 방배천로 32
900,39,42,126.9950363,37.47299474,서울특별시,서초구,1km,서울특별시 서초구 남부순환로296가길 3
901,40,42,127.0737078,37.55983509,서울특별시,광진구,1km,서울특별시 광진구 동일로 322
902,41,42,127.0222801,37.63444973,서울특별시,강북구,1km,서울특별시 강북구 덕릉로 78
903,42,42,127.0722508,37.61661466,서울특별시,노원구,1km,서울특별시 노원구 화랑로 405
904,1,43,127.0668206,37.57603432,서울특별시,동대문구,1km,서울특별시 동대문구 한천로33길 15
905,2,43,126.8602541,37.49667843,서울특별시,구로구,1km,서울특별시 구로구 경인로 364
906,3,43,127.0169049,37.58936078,서울특별시,성북구,1km,서울특별시 성북구 삼선동5가 보문로 168
907,4,43,126.8270683,37.53885739,서울특별시,양천구,1km,서울특별시 양천구 화곡로4길 2
908,5,43,127.0356428,37.49028717,서울특별시,강남구,1km,서울특별시 강남구 강남대로58길 45
909,6,43,127.0785766,37.49946173,서울특별시,강남구,1km,서울특별시 강남구 남부순환로 3183
910,7,43,126.8475203,37.52995871,서울특별시,강서구,1km,서울특별시 강서구 강서로 21
911,8,43,126.9060274,37.57353209,서울특별시,서대문구,1km,서울특별시 서대문구 수색로 123
912,9,43,127.129303,37.53658752,서울특별시,강동구,1km,서울특별시 강동구 천호대로 1056
913,10,43,126.8316682,37.53077141,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 412
914,11,43,126.8374145,37.52088897,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 538
915,12,43,127.0589677,37.56338635,서울특별시,동대문구,1km,서울특별시 동대문구 한천로2길 6
916,13,43,126.8608626,37.55797338,서울특별시,강서구,1km,서울특별시 강서구 양천로 556
917,14,43,127.1317174,37.50594889,서울특별시,송파구,1km,서울특별시 송파구 마천로 103
918,15,43,127.032418,37.64440506,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 430
919,16,43,126.8978669,37.46172322,서울특별시,금천구,1km,서울특별시 금천구 시흥대로 316
920,17,43,127.0609412,37.61296776,서울특별시,성북구,1km,서울특별시 성북구 화랑로 292
921,18,43,127.0413863,37.66066431,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 627
922,19,43,127.075778,37.59409379,서울특별시,중랑구,1km,서울특별시 중랑구 망우로 209
923,20,43,127.0840381,37.53463405,서울특별시,광진구,1km,서울특별시 광진구 자양로 75
924,21,43,127.1034178,37.50856135,서울특별시,송파구,1km,서울특별시 송파구 송파대로 475-2
925,22,43,127.0279354,37.63627517,서울특별시,강북구,1km,서울특별시 강북구 오패산로 393
926,23,43,127.0599462,37.5895291,서울특별시,동대문구,1km,서울특별시 동대문구 망우로 62
927,24,43,126.8995368,37.53564274,서울특별시,영등포구,1km,서울특별시 영등포구 당산동6가 선유로52길 12
928,25,43,126.9531867,37.47370984,서울특별시,관악구,1km,서울특별시 관악구 관악로 96
929,26,43,126.929239,37.49973594,서울특별시,동작구,1km,서울특별시 동작구 상도로 77
930,27,43,127.0983262,37.61400227,서울특별시,중랑구,1km,서울특별시 중랑구 신내로16길 33
931,28,43,127.0522496,37.55074215,서울특별시,성동구,1km,서울특별시 성동구 성수동2가 광나루로 200
932,29,43,127.0792574,37.57968469,서울특별시,중랑구,1km,서울특별시 중랑구 동일로 553
933,30,43,127.0770739,37.5652553,서울특별시,광진구,1km,서울특별시 광진구 동일로 388
934,31,43,127.0675304,37.64904569,서울특별시,노원구,1km,서울특별시 노원구 동일로210길 86
935,32,43,126.8376614,37.49294851,서울특별시,구로구,1km,서울특별시 구로구 경인로8길 31
936,33,43,127.0117006,37.51903408,서울특별시,서초구,1km,서울특별시 서초구 잠원로 181
937,34,43,127.128095,37.55190676,서울특별시,강동구,1km,서울특별시 강동구 올림픽로 793
938,35,43,126.8164535,37.58566613,서울특별시,강서구,1km,서울특별시 강서구 양천로27길 261-40
939,36,43,126.8771851,37.50127567,서울특별시,구로구,1km,서울특별시 구로구 경인로 531
940,37,43,126.9022103,37.48427922,서울특별시,구로구,1km,서울특별시 구로구 시흥대로 573
941,38,43,126.9825529,37.47925026,서울특별시,서초구,1km,서울특별시 서초구 방배천로 32
942,39,43,126.9950363,37.47299474,서울특별시,서초구,1km,서울특별시 서초구 남부순환로296가길 3
943,40,43,127.0737078,37.55983509,서울특별시,광진구,1km,서울특별시 광진구 동일로 322
944,41,43,127.0222801,37.63444973,서울특별시,강북구,1km,서울특별시 강북구 덕릉로 78
945,42,43,127.0438522,37.62822573,서울특별시,강북구,1km,서울특별시 강북구 월계로37길 142
946,43,43,127.0722508,37.61661466,서울특별시,노원구,1km,서울특별시 노원구 화랑로 405
947,1,44,127.0668206,37.57603432,서울특별시,동대문구,1km,서울특별시 동대문구 한천로33길 15
948,2,44,126.8602541,37.49667843,서울특별시,구로구,1km,서울특별시 구로구 경인로 364
949,3,44,127.0169049,37.58936078,서울특별시,성북구,1km,서울특별시 성북구 삼선동5가 보문로 168
950,4,44,126.8270683,37.53885739,서울특별시,양천구,1km,서울특별시 양천구 화곡로4길 2
951,5,44,127.0356428,37.49028717,서울특별시,강남구,1km,서울특별시 강남구 강남대로58길 45
952,6,44,127.0785766,37.49946173,서울특별시,강남구,1km,서울특별시 강남구 남부순환로 3183
953,7,44,126.8475203,37.52995871,서울특별시,강서구,1km,서울특별시 강서구 강서로 21
954,8,44,126.9060274,37.57353209,서울특별시,서대문구,1km,서울특별시 서대문구 수색로 123
955,9,44,127.129303,37.53658752,서울특별시,강동구,1km,서울특별시 강동구 천호대로 1056
956,10,44,126.8316682,37.53077141,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 412
957,11,44,126.8374145,37.52088897,서울특별시,양천구,1km,서울특별시 양천구 남부순환로 538
958,12,44,127.0589677,37.56338635,서울특별시,동대문구,1km,서울특별시 동대문구 한천로2길 6
959,13,44,126.8608626,37.55797338,서울특별시,강서구,1km,서울특별시 강서구 양천로 556
960,14,44,127.1317174,37.50594889,서울특별시,송파구,1km,서울특별시 송파구 마천로 103
961,15,44,127.032418,37.64440506,서울특별시,도봉구,1km,서울특별시 도봉구 도봉로 430
962,16,44,126.8978669,37.46172322,서울특별시,금천구,1km,서울특별시 금천구 시흥대로 316
