NO,우선순위,K,lon,lat,시,구,커버리지,도로명주소
69,3,12,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
70,4,12,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
71,5,12,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
72,6,12,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
73,7,12,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
74,8,12,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
75,9,12,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
76,10,12,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
77,11,12,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
78,12,12,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
79,1,13,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
80,2,13,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
81,3,13,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
82,4,13,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
83,5,13,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
84,6,13,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
85,7,13,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
86,8,13,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
87,9,13,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
88,10,13,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
89,11,13,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
90,12,13,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
91,13,13,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
92,1,14,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
93,2,14,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
94,3,14,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
95,4,14,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
96,5,14,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
97,6,14,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
98,7,14,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
99,8,14,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
100,9,14,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
101,10,14,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
102,11,14,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
103,12,14,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
104,13,14,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
105,14,14,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
106,1,15,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
107,2,15,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
108,3,15,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
109,4,15,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
110,5,15,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
111,6,15,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
112,7,15,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
113,8,15,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
114,9,15,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
115,10,15,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
116,11,15,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
117,12,15,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
118,13,15,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
119,14,15,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
120,15,15,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
121,1,16,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
122,2,16,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
123,3,16,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
124,4,16,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
125,5,16,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
126,6,16,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
127,7,16,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
128,8,16,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
129,9,16,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
130,10,16,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
131,11,16,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
132,12,16,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
133,13,16,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
134,14,16,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
135,15,16,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
136,16,16,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
137,1,17,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
138,2,17,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
139,3,17,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
140,4,17,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
141,5,17,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
142,6,17,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
143,7,17,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
144,8,17,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
145,9,17,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
146,10,17,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
147,11,17,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
148,12,17,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
149,13,17,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
150,14,17,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
151,15,17,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
152,16,17,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
153,17,17,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
154,1,18,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
155,2,18,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
156,3,18,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
157,4,18,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
158,5,18,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
159,6,18,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
160,7,18,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
161,8,18,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
162,9,18,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
163,10,18,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
164,11,18,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
165,12,18,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
166,13,18,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
167,14,18,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
168,15,18,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
169,16,18,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
170,17,18,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
171,18,18,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
172,1,19,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
173,2,19,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
174,3,19,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
175,4,19,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
176,5,19,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
177,6,19,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
178,7,19,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
179,8,19,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
180,9,19,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
181,10,19,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
182,11,19,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
183,12,19,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
184,13,19,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
185,14,19,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
186,15,19,127.1317174,37.50594889,서울특별시,송파구,500m,서울특별시 송파구 마천로 103
187,16,19,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
188,17,19,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
189,18,19,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
190,19,19,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
191,1,20,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
192,2,20,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
193,3,20,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
194,4,20,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
195,5,20,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
196,6,20,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
197,7,20,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
198,8,20,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
199,9,20,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
200,10,20,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
201,11,20,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
202,12,20,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
203,13,20,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
204,14,20,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
205,15,20,127.1317174,37.50594889,서울특별시,송파구,500m,서울특별시 송파구 마천로 103
206,16,20,127.032418,37.64440506,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 430
207,17,20,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
208,18,20,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
209,19,20,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
210,20,20,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
211,1,21,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
212,2,21,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
213,3,21,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
214,4,21,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
215,5,21,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
216,6,21,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
217,7,21,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
218,8,21,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
219,9,21,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
220,10,21,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
221,11,21,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
222,12,21,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
223,13,21,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
224,14,21,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
225,15,21,127.1317174,37.50594889,서울특별시,송파구,500m,서울특별시 송파구 마천로 103
226,16,21,127.032418,37.64440506,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 430
227,17,21,126.8978669,37.46172322,서울특별시,금천구,500m,서울특별시 금천구 시흥대로 316
228,18,21,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
229,19,21,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
230,20,21,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
231,21,21,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
232,1,22,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
233,2,22,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
234,3,22,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
235,4,22,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
236,5,22,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
237,6,22,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
238,7,22,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
239,8,22,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
240,9,22,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
241,10,22,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
242,11,22,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
243,12,22,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
244,13,22,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
245,14,22,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
246,15,22,127.1317174,37.50594889,서울특별시,송파구,500m,서울특별시 송파구 마천로 103
247,16,22,127.032418,37.64440506,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 430
248,17,22,126.8978669,37.46172322,서울특별시,금천구,500m,서울특별시 금천구 시흥대로 316
249,18,22,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
250,19,22,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
251,20,22,127.0413863,37.66066431,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 627
252,21,22,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
253,22,22,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
254,1,23,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
255,2,23,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
256,3,23,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
257,4,23,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
258,5,23,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
259,6,23,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
260,7,23,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
261,8,23,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
262,9,23,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
263,10,23,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
264,11,23,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
265,12,23,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
266,13,23,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
267,14,23,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
268,15,23,127.1317174,37.50594889,서울특별시,송파구,500m,서울특별시 송파구 마천로 103
269,16,23,127.032418,37.64440506,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 430
270,17,23,126.8978669,37.46172322,서울특별시,금천구,500m,서울특별시 금천구 시흥대로 316
271,18,23,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
272,19,23,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
273,20,23,127.0413863,37.66066431,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 627
274,21,23,127.075778,37.59409379,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 209
275,22,23,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
276,23,23,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
277,1,24,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
278,2,24,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
279,3,24,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
280,4,24,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
281,5,24,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
