,지번주소,위도,경도
0,서울특별시 노원구 공릉동 344-5,37.6236250,127.0794887
1,서울특별시 노원구 공릉동 344-6,37.6235867,127.0794149
2,서울특별시 노원구 공릉동 344-7,37.6236129,127.0794248
3,서울특별시 노원구 공릉동 345-2,37.6241653,127.0796110
4,서울특별시 노원구 공릉동 345-4,37.6238799,127.0795852
5,서울특별시 노원구 공릉동 345-5,37.6241169,127.0795071
6,서울특별시 노원구 공릉동 348-1,37.6238097,127.0785452
7,서울특별시 노원구 공릉동 349-12,37.6238031,127.0784439
8,서울특별시 노원구 공릉동 349-13,37.6239300,127.0782800
9,서울특별시 노원구 공릉동 350-2,37.6248379,127.0775271
10,서울특별시 노원구 공릉동 350-4,37.6240128,127.0777510
11,서울특별시 노원구 공릉동 350-6,37.6235432,127.0778393
12,서울특별시 노원구 공릉동 350-17,37.6243275,127.0777295
13,서울특별시 노원구 공릉동 350-21,37.6235064,127.0779665
14,서울특별시 노원구 공릉동 350-39,37.6249000,127.0779378
15,서울특별시 노원구 공릉동 350-66,37.6244975,127.0782468
16,서울특별시 노원구 공릉동 350-103,37.6247115,127.0780025
17,서울특별시 노원구 공릉동 350-104,37.6238754,127.0776451
18,서울특별시 노원구 공릉동 350-106,37.6244943,127.0776464
19,서울특별시 노원구 공릉동 350-107,37.6252203,127.0775726
20,서울특별시 노원구 공릉동 351-16,37.6233659,127.0785359
21,서울특별시 노원구 공릉동 351-22,37.6229657,127.0779379
22,서울특별시 노원구 공릉동 352-2,37.6232376,127.0777793
23,서울특별시 노원구 공릉동 352-7,37.6233222,127.0779227
24,서울특별시 노원구 공릉동 352-8,37.6234881,127.0779340
25,서울특별시 노원구 공릉동 354-1,37.6230324,127.0778727
26,서울특별시 노원구 공릉동 354-2,37.6230151,127.0778014
27,서울특별시 노원구 공릉동 354-5,37.6228148,127.0778175
28,서울특별시 노원구 공릉동 356-1,37.6226100,127.0779447
29,서울특별시 노원구 공릉동 357-1,37.6225329,127.0778423
30,서울특별시 노원구 공릉동 362-5,37.6284351,127.0721012
31,서울특별시 노원구 공릉동 362-10,37.6280962,127.0725771
32,서울특별시 노원구 공릉동 362-27,37.6279675,127.0727062
33,서울특별시 노원구 공릉동 362-42,37.6281219,127.0723388
34,서울특별시 노원구 공릉동 363-1,37.6284039,127.0716423
35,서울특별시 노원구 공릉동 363-2,37.6287844,127.0711309
36,서울특별시 노원구 공릉동 363-3,37.6289586,127.0724933
37,서울특별시 노원구 공릉동 363-4,37.6279579,127.0732264
38,서울특별시 노원구 공릉동 366-7,37.6287188,127.0739465
39,서울특별시 노원구 공릉동 366-23,37.6282572,127.0738580
40,서울특별시 노원구 공릉동 366-30,37.6284685,127.0745028
41,서울특별시 노원구 공릉동 367-0,37.6286486,127.0734318
42,서울특별시 노원구 공릉동 367-1,37.6292832,127.0739953
43,서울특별시 노원구 공릉동 371-10,37.6270336,127.0743985
44,서울특별시 노원구 공릉동 374-1,37.6270450,127.0736146
45,서울특별시 노원구 공릉동 374-2,37.6263498,127.0747765
46,서울특별시 노원구 공릉동 374-4,37.6273626,127.0751023
47,서울특별시 노원구 공릉동 378-1,37.6277601,127.0726137
48,서울특별시 노원구 공릉동 378-2,37.6272583,127.0722043
49,서울특별시 노원구 공릉동 378-3,37.6273959,127.0714496
50,서울특별시 노원구 공릉동 378-4,37.6267066,127.0710789
