,지번주소,위도,경도
0,서울특별시 중랑구 묵동 42-2,37.6185142,127.0806952
1,서울특별시 중랑구 묵동 43-2,37.6181602,127.0832812
2,서울특별시 중랑구 묵동 43-6,37.6181896,127.0833522
3,서울특별시 중랑구 묵동 43-7,37.6180510,127.0833376
4,서울특별시 중랑구 묵동 43-8,37.6179369,127.0832049
5,서울특별시 중랑구 묵동 43-12,37.6178326,127.0833913
6,서울특별시 중랑구 묵동 43-13,37.6179696,127.0833962
7,서울특별시 중랑구 묵동 43-14,37.6178556,127.0834712
8,서울특별시 중랑구 묵동 43-15,37.6177640,127.0835661
9,서울특별시 중랑구 묵동 43-16,37.6176838,127.0836418
10,서울특별시 중랑구 묵동 43-17,37.6175652,127.0836730
11,서울특별시 중랑구 묵동 43-25,37.6185584,127.0809914
12,서울특별시 중랑구 묵동 43-26,37.6183234,127.0818564
13,서울특별시 중랑구 묵동 43-28,37.6182508,127.0827088
14,서울특별시 중랑구 묵동 43-29,37.6182522,127.0829914
15,서울특별시 중랑구 묵동 43-30,37.6182372,127.0831216
16,서울특별시 중랑구 묵동 44-2,37.6182956,127.0811305
17,서울특별시 중랑구 묵동 46-1,37.6182507,127.0815756
18,서울특별시 중랑구 묵동 47-1,37.6182466,127.0818780
19,서울특별시 중랑구 묵동 48-1,37.6182201,127.0823994
20,서울특별시 중랑구 묵동 48-24,37.6180698,127.0829693
21,서울특별시 중랑구 묵동 49-1,37.6180521,127.0831648
22,서울특별시 중랑구 묵동 49-4,37.6180521,127.0831648
23,서울특별시 중랑구 묵동 49-46,37.6175100,127.0835062
24,서울특별시 중랑구 묵동 49-50,37.6180827,127.0831207
25,서울특별시 중랑구 묵동 49-51,37.6180170,127.0830342
26,서울특별시 중랑구 묵동 49-52,37.6175831,127.0836961
27,서울특별시 중랑구 묵동 50-1,37.6171888,127.0835690
28,서울특별시 중랑구 묵동 50-4,37.6170672,127.0833233
29,서울특별시 중랑구 묵동 50-5,37.6169737,127.0835886
30,서울특별시 중랑구 묵동 57-7,37.6160327,127.0806370
31,서울특별시 중랑구 묵동 57-11,37.6161398,127.0805823
32,서울특별시 중랑구 묵동 57-12,37.6161393,127.0806195
33,서울특별시 중랑구 묵동 58-7,37.6160257,127.0804679
34,서울특별시 중랑구 묵동 58-8,37.6156552,127.0797905
35,서울특별시 중랑구 묵동 58-14,37.6158152,127.0800990
36,서울특별시 중랑구 묵동 60-1,37.6154108,127.0808567
37,서울특별시 중랑구 묵동 60-9,37.6152593,127.0811306
38,서울특별시 중랑구 묵동 60-11,37.6154522,127.0807959
39,서울특별시 중랑구 묵동 61-10,37.6157490,127.0814161
40,서울특별시 중랑구 묵동 63-4,37.6152830,127.0816407
41,서울특별시 중랑구 묵동 63-14,37.6153055,127.0818621
42,서울특별시 중랑구 묵동 63-15,37.6152629,127.0816817
43,서울특별시 중랑구 묵동 63-18,37.6153487,127.0818833
44,서울특별시 중랑구 묵동 65-1,37.6157369,127.0817159
45,서울특별시 중랑구 묵동 66-4,37.6158887,127.0817757
46,서울특별시 중랑구 묵동 66-9,37.6159482,127.0819503
47,서울특별시 중랑구 묵동 66-10,37.6159244,127.0819098
48,서울특별시 중랑구 묵동 68-15,37.6169907,127.0834294
