,지번주소,위도,경도
0,서울특별시 성북구 석관동 108-3,37.6098651,127.0659705
1,서울특별시 성북구 석관동 108-4,37.6098605,127.0658752
2,서울특별시 성북구 석관동 109-10,37.6105105,127.0659312
3,서울특별시 성북구 석관동 110-27,37.6101135,127.0659405
4,서울특별시 성북구 석관동 112-5,37.6113094,127.0657870
5,서울특별시 성북구 석관동 113-1,37.6123327,127.0666456
6,서울특별시 성북구 석관동 113-5,37.6116156,127.0670220
7,서울특별시 성북구 석관동 115-3,37.6121826,127.0665403
8,서울특별시 성북구 석관동 116-5,37.6125741,127.0659723
9,서울특별시 성북구 석관동 118-7,37.6118597,127.0658092
10,서울특별시 성북구 석관동 118-9,37.6120271,127.0657043
11,서울특별시 성북구 석관동 118-13,37.6116293,127.0659105
12,서울특별시 성북구 석관동 118-32,37.6116254,127.0656769
13,서울특별시 성북구 석관동 118-51,37.6119165,127.0660718
14,서울특별시 성북구 석관동 118-61,37.6118516,127.0657869
15,서울특별시 성북구 석관동 118-62,37.6115974,127.0659070
16,서울특별시 성북구 석관동 118-64,37.6120455,127.0656763
17,서울특별시 성북구 석관동 118-65,37.6120147,127.0657611
18,서울특별시 성북구 석관동 120-2,37.6102961,127.0648606
19,서울특별시 성북구 석관동 120-3,37.6103843,127.0645843
20,서울특별시 성북구 석관동 120-4,37.6099537,127.0637751
21,서울특별시 성북구 석관동 120-12,37.6101783,127.0643593
22,서울특별시 성북구 석관동 120-27,37.6101346,127.0639904
23,서울특별시 성북구 석관동 120-40,37.6102649,127.0646534
24,서울특별시 성북구 석관동 120-47,37.6103813,127.0647919
25,서울특별시 성북구 석관동 120-48,37.6104283,127.0638134
26,서울특별시 성북구 석관동 121-2,37.6099729,127.0636074
27,서울특별시 성북구 석관동 122-2,37.6108295,127.0645227
28,서울특별시 성북구 석관동 122-14,37.6105294,127.0644604
29,서울특별시 성북구 석관동 122-22,37.6105556,127.0641629
30,서울특별시 성북구 석관동 122-31,37.6105994,127.0638657
31,서울특별시 성북구 석관동 122-39,37.6106364,127.0635718
32,서울특별시 성북구 석관동 124-1,37.6112097,127.0622428
33,서울특별시 성북구 석관동 124-2,37.6111968,127.0626162
34,서울특별시 성북구 석관동 124-6,37.6111767,127.0629629
35,서울특별시 성북구 석관동 124-7,37.6111898,127.0636895
36,서울특별시 성북구 석관동 124-15,37.6111600,127.0624170
37,서울특별시 성북구 석관동 124-30,37.6111714,127.0628741
38,서울특별시 성북구 석관동 124-48,37.6109557,127.0638448
39,서울특별시 성북구 석관동 124-62,37.6112860,127.0633214
40,서울특별시 성북구 석관동 125-3,37.6115585,127.0646398
41,서울특별시 성북구 석관동 125-4,37.6116267,127.0644994
42,서울특별시 성북구 석관동 125-13,37.6115565,127.0641933
43,서울특별시 성북구 석관동 125-19,37.6116719,127.0649679
44,서울특별시 성북구 석관동 126-4,37.6114956,127.0639358
45,서울특별시 성북구 석관동 126-14,37.6114493,127.0636885
46,서울특별시 성북구 석관동 127-7,37.6117645,127.0645606
47,서울특별시 성북구 석관동 127-8,37.6115475,127.0635561
48,서울특별시 성북구 석관동 127-13,37.6119222,127.0645021
49,서울특별시 성북구 석관동 127-15,37.6118482,127.0638829
50,서울특별시 성북구 석관동 127-47,37.6116870,127.0632312
51,서울특별시 성북구 석관동 127-81,37.6125475,127.0642201
52,서울특별시 성북구 석관동 128-5,37.6120196,127.0636177
53,서울특별시 성북구 석관동 128-14,37.6119230,127.0632261
54,서울특별시 성북구 석관동 128-20,37.6123692,127.0636021
55,서울특별시 성북구 석관동 129-1,37.6122981,127.0643175
56,서울특별시 성북구 석관동 129-3,37.6125523,127.0634556
57,서울특별시 성북구 석관동 129-7,37.6124096,127.0640654
58,서울특별시 성북구 석관동 129-8,37.6121680,127.0634485
59,서울특별시 성북구 석관동 129-9,37.6123508,127.0630553
60,서울특별시 성북구 석관동 129-42,37.6125689,127.0641498
61,서울특별시 성북구 석관동 129-43,37.6122183,127.0638463
62,서울특별시 성북구 석관동 129-45,37.6125180,127.0629719
63,서울특별시 성북구 석관동 129-46,37.6124613,127.0627745
64,서울특별시 성북구 석관동 130-2,37.6128571,127.0643836
65,서울특별시 성북구 석관동 130-26,37.6126763,127.0644139
66,서울특별시 성북구 석관동 131-4,37.6123492,127.0644719
67,서울특별시 성북구 석관동 131-8,37.6119046,127.0648740
68,서울특별시 성북구 석관동 131-9,37.6123104,127.0647209
69,서울특별시 성북구 석관동 131-18,37.6126132,127.0649363
70,서울특별시 성북구 석관동 131-26,37.6122541,127.0650671
71,서울특별시 성북구 석관동 131-34,37.6118953,127.0652019
72,서울특별시 성북구 석관동 132-6,37.6124074,127.0653746
73,서울특별시 성북구 석관동 132-12,37.6126505,127.0646789
74,서울특별시 성북구 석관동 132-14,37.6126406,127.0656287
75,서울특별시 성북구 석관동 132-19,37.6128235,127.0658687
76,서울특별시 성북구 석관동 133-7,37.6133831,127.0646648
77,서울특별시 성북구 석관동 133-8,37.6132601,127.0628234
78,서울특별시 성북구 석관동 133-15,37.6133838,127.0644256
79,서울특별시 성북구 석관동 133-23,37.6133625,127.0641507
80,서울특별시 성북구 석관동 133-30,37.6133250,127.0638734
81,서울특별시 성북구 석관동 133-37,37.6132737,127.0635952
82,서울특별시 성북구 석관동 133-42,37.6131186,127.0650262
83,서울특별시 성북구 석관동 133-97,37.6134816,127.0651026
84,서울특별시 성북구 석관동 133-98,37.6136072,127.0651813
85,서울특별시 성북구 석관동 134-1,37.6135259,127.0659906
86,서울특별시 성북구 석관동 134-4,37.6135246,127.0658544
87,서울특별시 성북구 석관동 135-7,37.6130781,127.0658176
88,서울특별시 성북구 석관동 136-1,37.6130200,127.0661421
89,서울특별시 성북구 석관동 137-1,37.6130768,127.0662482
90,서울특별시 성북구 석관동 138-2,37.6123203,127.0672924
91,서울특별시 성북구 석관동 138-7,37.6123041,127.0676486
92,서울특별시 성북구 석관동 156-4,37.6133368,127.0667815
93,서울특별시 성북구 석관동 160-0,37.6147284,127.0685116
94,서울특별시 성북구 석관동 163-0,37.6144384,127.0675523
95,서울특별시 성북구 석관동 164-2,37.6138715,127.0664730
